timestamp,accRawx,accRawy,accRawz,rotRawx,rotRawy,rotRawz,magnRawx,magnRawy,magnRawz,pressure1,pressure2,pressure3,pressure4,pressure5
1698925434.01,-49,-49,-987,43,50,28,-1946,788,998,1950,1803,1762,2069,2210
1698925434.039,-49,-48,-988,42,51,28,-1946,788,998,1946,1806,1762,2070,2211
1698925434.048,-48,-49,-987,40,50,28,-1945,788,999,1947,1806,1768,2070,2211
1698925434.084,-48,-49,-988,39,51,30,-1945,788,999,1950,1806,1765,2069,2211
1698925434.092,-48,-49,-988,43,52,28,-1945,788,999,1950,1802,1765,2068,2211
1698925434.115,-48,-49,-988,41,54,26,-1944,788,999,1945,1801,1767,2067,2212
1698925434.13,-49,-48,-988,42,54,26,-1944,789,999,1949,1800,1767,2071,2211
1698925434.152,-49,-49,-989,41,51,25,-1945,788,998,1949,1802,1768,2071,2212
1698925434.175,-49,-49,-990,40,51,30,-1945,788,997,1949,1806,1771,2071,2211
1698925434.19,-49,-49,-990,41,49,27,-1945,788,997,1949,1798,1776,2070,2211
1698925434.22,-50,-49,-990,41,50,28,-1946,788,999,1948,1801,1777,2068,2211
1698925434.227,-51,-48,-989,38,48,29,-1946,788,1000,1944,1797,1775,2078,2211
1698925434.25,-51,-48,-989,38,48,29,-1946,788,1000,1949,1803,1777,2070,2211
1698925434.287,-50,-49,-989,37,50,29,-1947,788,1000,1946,1804,1779,2071,2215
1698925434.29,-50,-49,-989,38,48,28,-1947,788,1000,1945,1795,1777,2076,2212
1698925434.31,-50,-50,-989,39,48,29,-1947,788,1000,1951,1800,1779,2077,2212
1698925434.332,-49,-50,-987,41,49,27,-1948,787,998,1951,1803,1778,2060,2213
1698925434.347,-49,-50,-987,39,49,27,-1947,787,998,1953,1800,1780,2065,2214
1698925434.37,-49,-50,-987,40,50,30,-1947,787,999,1953,1807,1781,2072,2213
1698925434.393,-49,-50,-988,39,52,28,-1947,787,999,1957,1809,1777,2070,2213
1698925434.408,-49,-49,-987,40,49,28,-1947,788,1000,1960,1804,1782,2076,2214
1698925434.43,-50,-48,-987,44,52,28,-1946,788,999,1960,1809,1783,2080,2212
1698925434.452,-49,-48,-987,42,50,28,-1946,788,999,1959,1808,1786,2074,2213
1698925434.467,-49,-48,-989,40,51,27,-1945,788,998,1961,1813,1777,2068,2214
1698925434.49,-49,-48,-987,40,52,28,-1945,789,999,1963,1805,1784,2074,2216
1698925434.519,-49,-48,-987,42,52,27,-1945,789,997,1960,1813,1782,2071,2213
1698925434.527,-48,-48,-988,43,49,24,-1944,790,997,1964,1809,1782,2080,2217
1698925434.557,-49,-48,-988,41,49,26,-1944,790,997,1962,1813,1775,2083,2217
1698925434.572,-49,-48,-989,40,47,25,-1944,790,997,1962,1812,1787,2082,2219
1698925434.587,-49,-48,-989,41,46,28,-1944,790,997,1962,1805,1786,2087,2217
1698925434.61,-50,-49,-986,41,49,28,-1944,790,998,1962,1806,1784,2078,2215
1698925434.64,-50,-48,-987,41,50,28,-1944,790,1000,1965,1792,1780,2072,2216
1698925434.647,-50,-49,-987,40,50,28,-1944,790,1000,1953,1796,1778,2071,2215
1698925434.67,-50,-49,-987,41,48,28,-1944,790,999,1960,1794,1782,2077,2217
1698925434.7,-50,-49,-987,39,49,27,-1945,790,999,1963,1790,1779,2065,2216
