timestamp,accGx,accGy,accGz
1698923562.04,-0.951,0.271,-0.256
1698923562.12,-0.952,0.264,-0.257
1698923562.2,-0.945,0.257,-0.251
1698923562.28,-0.94,0.256,-0.241
1698923562.36,-0.943,0.257,-0.239
1698923562.44,-0.981,0.269,-0.176
1698923562.52,-0.999,0.276,-0.147
1698923562.6,-0.967,0.274,-0.2
1698923562.683,-0.95,0.269,-0.228
1698923562.76,-0.951,0.267,-0.24
1698923562.84,-0.949,0.266,-0.241
1698923562.92,-0.946,0.263,-0.246
1698923563.0,-0.94,0.269,-0.252
1698923563.08,-0.942,0.272,-0.25
1698923563.16,-0.938,0.283,-0.254
1698923563.24,-0.932,0.285,-0.263
1698923563.32,-0.933,0.287,-0.265
1698923563.4,-0.941,0.277,-0.26
1698923563.48,-0.947,0.274,-0.243
1698923563.561,-0.946,0.279,-0.23
1698923563.64,-0.944,0.274,-0.226
1698923563.722,-0.945,0.268,-0.223
1698923563.8,-0.948,0.265,-0.235
1698923563.881,-0.96,0.306,-0.274
1698923563.96,-0.959,0.325,-0.286
1698923564.04,-0.943,0.292,-0.265
1698923564.12,-0.939,0.283,-0.249
1698923564.2,-0.942,0.285,-0.242
1698923564.279,-0.942,0.286,-0.237
1698923564.36,-0.944,0.28,-0.228
1698923564.439,-0.944,0.27,-0.235
1698923564.519,-0.942,0.266,-0.247
1698923564.601,-0.946,0.271,-0.25
1698923564.679,-0.951,0.273,-0.248
1698923564.759,-0.952,0.272,-0.247
1698923564.84,-0.952,0.274,-0.242
1698923564.919,-0.915,0.297,-0.199
1698923564.999,-0.895,0.306,-0.176
1698923565.08,-0.92,0.29,-0.198
1698923565.159,-0.936,0.339,-0.207
1698923565.239,-0.943,0.365,-0.209
1698923565.32,-0.944,0.326,-0.209
1698923565.399,-0.952,0.304,-0.208
1698923565.479,-0.962,0.277,-0.212
1698923565.56,-0.967,0.241,-0.214
1698923565.641,-0.962,0.198,-0.19
1698923565.799,-0.978,0.162,-0.171
1698923565.879,-0.964,0.157,-0.178
1698923565.959,-0.932,0.174,-0.213
1698923566.039,-0.938,0.179,-0.25
1698923566.119,-0.977,0.188,-0.275
1698923566.199,-1.039,0.2,-0.286
1698923566.279,-1.096,0.222,-0.292
1698923566.359,-1.082,0.238,-0.225
1698923566.439,-1.016,0.229,-0.161
1698923566.519,-0.982,0.232,-0.186
1698923566.599,-0.946,0.271,-0.211
1698923566.681,-0.901,0.353,-0.236
1698923566.759,-0.916,0.39,-0.283
1698923566.839,-0.947,0.344,-0.318
1698923566.919,-0.979,0.272,-0.275
1698923566.999,-0.986,0.2,-0.196
1698923567.079,-0.988,0.133,-0.142
1698923567.159,-1.01,0.117,-0.135
1698923567.239,-0.974,0.171,-0.175
1698923567.319,-0.94,0.227,-0.221
1698923567.399,-0.984,0.278,-0.267
1698923567.479,-1.073,0.345,-0.37
1698923567.56,-1.114,0.38,-0.504
1698923567.639,-1.095,0.412,-0.539
1698923567.721,-1.187,0.396,-0.47
1698923567.799,-1.273,0.314,-0.375
1698923567.879,-1.22,0.269,-0.329
1698923567.959,-1.183,0.231,-0.328
1698923568.039,-1.127,0.121,-0.279
1698923568.119,-1.02,-0.028,-0.171
1698923568.199,-0.992,-0.105,-0.096
1698923568.279,-1.097,-0.093,-0.109
1698923568.359,-1.224,0.013,-0.238
1698923568.439,-1.235,0.174,-0.33
1698923568.521,-1.301,0.358,-0.501
1698923568.599,-1.266,0.46,-0.648
1698923568.679,-1.155,0.463,-0.658
1698923568.761,-1.212,0.417,-0.54
1698923568.839,-1.318,0.298,-0.398
1698923568.919,-1.279,0.197,-0.282
1698923568.999,-1.269,0.187,-0.197
1698923569.079,-1.228,0.101,-0.119
1698923569.159,-1.148,-0.054,-0.016
1698923569.239,-1.13,-0.089,0.001
1698923569.319,-1.21,-0.021,-0.134
1698923569.399,-1.241,0.027,-0.271
1698923569.479,-1.195,0.074,-0.362
1698923569.561,-1.194,0.175,-0.504
1698923569.639,-1.164,0.311,-0.649
1698923569.72,-1.028,0.407,-0.686
