ts,alpha,beta,gamma,acc,heading
1698923567172.0,0.22273028749847232,-3.463872033123757,7.3559909862523005,-1.0,
1698923567186.0,0.24333030163140537,-3.4271346629546477,7.291137871393588,39.9902458190918,153.9665985107422
1698923567202.0,0.28700751944588054,-3.3982268617914695,7.247401766504299,39.9902458190918,153.9665985107422
1698923567219.0,0.32167349690328306,-3.2988334615595987,7.215438883717987,39.9902458190918,153.9665985107422
1698923567236.0,0.32742250251133614,-3.2373031073014635,7.263623585692889,39.9902458190918,153.9665985107422
1698923567252.0,0.3311616433834304,-3.2429022479061893,7.274338796803609,39.9902458190918,153.9665985107422
1698923567269.0,0.3740892814208074,-3.0056804325636124,7.84032401367128,39.9902458190918,153.9665985107422
1698923567286.0,0.36284943815302584,-3.2739717880074988,7.3277261315681965,39.9902458190918,153.9665985107422
1698923567303.0,0.3655280336050454,-3.4263236836454496,7.2845027829404065,39.9902458190918,153.9665985107422
1698923567320.0,0.4143107688208813,-3.353730057632809,7.332558310766952,39.9902458190918,153.9665985107422
1698923567336.0,0.5611779338434038,-3.3001860517546606,7.4515201850037105,39.9902458190918,153.9665985107422
1698923567352.0,0.7875757856986219,-3.217468869267075,7.467264749711368,39.9902458190918,153.9665985107422
1698923567370.0,1.2087504842250891,-3.175376735358062,7.614797388943767,39.9902458190918,153.9665985107422
1698923567386.0,1.5709417875555824,-3.139945922648755,7.766406686109598,35.043643951416016,152.86398315429688
1698923567403.0,1.9337433367434862,-3.1516121132222787,7.777011225479211,35.043643951416016,152.86398315429688
1698923567420.0,2.389493902419381,-3.2810200233275,7.823673166114227,35.043643951416016,152.86398315429688
1698923567438.0,2.6312093150169797,-3.405288167159838,7.826215678228568,34.95623779296875,151.56295776367188
1698923567454.0,2.788757294902529,-3.5575811139553966,7.83615565151791,34.95623779296875,151.56295776367188
1698923567470.0,2.914079450795452,-3.86726367187963,7.9101851208377125,34.95623779296875,151.56295776367188
1698923567487.0,2.975739356162987,-4.190217063543147,7.983704094699168,34.95623779296875,151.56295776367188
1698923567504.0,3.0327150796034794,-4.578514052322815,8.060179181731744,34.95623779296875,151.56295776367188
1698923567520.0,3.0991928604884733,-4.8301386144368355,8.100591016731194,34.95623779296875,151.56295776367188
1698923567537.0,3.1912371445958287,-5.0775245742265085,8.09387715867184,34.95623779296875,151.56295776367188
1698923567554.0,3.4040244399751813,-5.295596869055271,8.035927232654974,34.95623779296875,151.56295776367188
1698923567570.0,3.6266605815379345,-5.19176559296713,7.955624471010271,34.95623779296875,151.56295776367188
1698923567587.0,4.089851328132791,-4.820066304898854,7.909261772287578,34.956233978271484,150.4759521484375
1698923567604.0,4.63944884415804,-4.537462306820742,7.96699800325776,34.956233978271484,150.4759521484375
1698923567620.0,5.308187458517472,-4.325080098226005,8.067233781997977,34.956233978271484,149.1128387451172
1698923567637.0,6.1136803733971545,-4.05767338998924,7.743189380284824,34.956233978271484,149.1128387451172
1698923567653.0,6.496132358763255,-3.6475476685956374,7.111030127121653,34.956233978271484,149.1128387451172
1698923567670.0,6.734770231815499,-3.1618807152952173,6.400927403172393,34.956233978271484,147.6979522705078
1698923567688.0,6.935497297578089,-2.794362350611074,5.872570334640414,34.956233978271484,147.6979522705078
1698923567704.0,7.402649380632873,-2.569844241162835,5.71996783043636,34.956233978271484,147.6979522705078
1698923567721.0,7.94357539583548,-2.4858578443389256,6.0562888002887805,34.95623779296875,146.43771362304688
1698923567737.0,8.668648324350391,-2.3093661270365704,6.595503593263534,34.95623779296875,146.43771362304688
1698923567753.0,9.138354642924273,-2.2283022593774233,6.826380743427796,34.95623779296875,146.43771362304688
1698923567770.0,9.532214720823461,-2.1967271682882656,6.76620784601172,34.95623779296875,145.05584716796875
1698923567787.0,9.916755791586446,-2.0203095762167806,6.209464894194176,34.95623779296875,145.05584716796875
1698923567804.0,10.181660512257016,-1.801342061904055,5.591944920787807,34.95623779296875,145.05584716796875
1698923567820.0,10.544726195724035,-1.6022589220559988,5.112299665543673,34.95623779296875,143.78506469726562
1698923567837.0,11.229812416865578,-1.4726507493363679,5.069786645858746,34.95623779296875,143.78506469726562
1698923567854.0,11.833323524387536,-1.4389248970030664,5.475466860397084,34.95623779296875,143.78506469726562
1698923567872.0,12.425247435103413,-1.3676476205434036,5.961027402771961,34.95623779296875,142.36093139648438
1698923567887.0,12.987943088466599,-1.2139368132149786,6.288625605516423,34.95623779296875,142.36093139648438
1698923567904.0,13.144422122706581,-1.0098744217065274,6.175669143138199,34.95623779296875,141.12725830078125
1698923567920.0,13.066030953464361,-0.6130697246936662,5.73132830267467,34.95623779296875,141.12725830078125
1698923567937.0,12.656518551548984,-0.1055592838289291,5.0278102747574405,34.95623779296875,141.12725830078125
1698923567954.0,12.1741699693919,-0.15781890206265206,4.830362074112099,34.95623779296875,141.12725830078125
1698923567970.0,11.5864103067169,-0.5460447557230832,5.014272272335233,34.95623779296875,141.12725830078125
1698923567986.0,10.783371579320118,-1.0257312190499435,5.6001077686248095,34.95623779296875,142.81578063964844
1698923568003.0,10.336744454411743,-1.1091639311025865,6.089763062731286,34.95623779296875,142.81578063964844
1698923568020.0,10.124462458989905,-0.9448579239750718,6.4693973787507995,34.956233978271484,144.021240234375
1698923568037.0,9.924781654740679,-0.38741159647036316,6.676050766104283,34.956233978271484,144.021240234375
1698923568055.0,9.74747581276946,0.13970570001247562,6.572558939504082,34.956233978271484,144.021240234375
1698923568070.0,9.52308778215683,0.5870243373377494,6.371244902089603,34.956233978271484,144.021240234375
1698923568087.0,9.16232030353156,0.9757332825546933,6.159242321300918,34.956233978271484,144.021240234375
1698923568103.0,8.873855402928177,1.0566967841896477,6.09624835705683,34.956233978271484,145.12779235839844
1698923568120.0,8.601519745699528,0.910147409058993,6.058036185938785,34.956233978271484,145.12779235839844
1698923568137.0,8.190894325899448,0.5112581008828678,5.974868961011677,34.956233978271484,145.12779235839844
1698923568153.0,7.785480640800025,0.28495167144445077,5.888942945392494,34.956233978271484,145.12779235839844
1698923568172.0,7.351730652100984,0.45590351501119386,5.669709224331479,34.956233978271484,146.4088897705078
1698923568187.0,6.795010372259532,0.9588085722576283,5.410391119857942,34.956233978271484,146.4088897705078
1698923568203.0,6.389470927481528,1.3417637276213734,5.33469493986724,34.88717269897461,147.53411865234375
1698923568223.0,5.990841666979453,1.6091240532324986,5.387601532151531,34.88717269897461,147.53411865234375
1698923568237.0,5.5205206110946445,1.8505911325014326,5.474806545914118,34.850624084472656,148.56312561035156
1698923568254.0,5.2206851302364345,1.9773757289777334,5.498861734277858,34.850624084472656,148.56312561035156
1698923568272.0,5.006198614292679,2.0522275319925707,5.496650369278494,34.850624084472656,148.56312561035156
1698923568287.0,4.922687630758155,2.059873710921391,5.526449915279779,34.850624084472656,148.56312561035156
1698923568303.0,4.963032652904627,2.1498639655145224,5.609893222698114,34.850624084472656,148.56312561035156
1698923568320.0,4.9957297728559125,2.4329990879792294,5.666797848595329,34.850624084472656,148.56312561035156
1698923568337.0,4.86208188905924,2.9881615938532153,5.611531788475654,34.850624084472656,148.56312561035156
1698923568354.0,4.533668814456168,3.350011046953759,5.5061551343099335,34.79875564575195,149.6608428955078
1698923568371.0,4.06277176821347,3.55775442418594,5.372934736265536,34.79875564575195,149.6608428955078
1698923568387.0,3.4452824641525615,3.666987375296402,5.073404578857719,34.79875564575195,149.6608428955078
1698923568404.0,3.190606112158981,3.7602518464334014,4.764223255236065,34.785301208496094,150.86151123046875
1698923568420.0,3.1929924877935347,4.037206920501349,4.516678803812391,34.785301208496094,150.86151123046875
1698923568437.0,3.4246920274901775,4.654049476374986,4.225946955083676,34.785301208496094,150.86151123046875
1698923568453.0,3.5125796021314017,5.091029748511201,3.993398149359406,34.785301208496094,150.86151123046875
1698923568471.0,3.426913936803688,5.370973087223864,3.80079842094687,34.785301208496094,150.86151123046875
1698923568487.0,3.2510083862078436,5.619254844164107,3.5433884697616476,34.785301208496094,150.86151123046875
1698923568504.0,3.302535724734934,5.835255841278385,3.2591419619269972,34.785301208496094,150.86151123046875
1698923568520.0,3.571230422949076,6.047489253222221,3.024792123189343,34.785301208496094,150.86151123046875
