ts,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698923562005.0,16,-0.1,0.0,0.0,-0.1,9.5,0.8,0.30000000000000004,-0.8,0.30000000000000004
1698923562021.0,16,-0.1,0.1,0.1,-0.1,9.5,0.9,-0.4,-0.5,0.5
1698923562038.0,16,0.0,0.0,0.1,-0.1,9.4,0.9,-1.3,-0.6000000000000001,0.2
1698923562055.0,16,0.0,0.0,0.1,0.0,9.4,0.9,-1.6,-0.9,0.2
1698923562072.0,16,0.0,0.0,0.1,0.0,9.5,0.9,-2.0,-1.0999999999999999,0.30000000000000004
1698923562088.0,16,0.0,0.0,0.0,0.0,9.5,0.9,-2.0,-0.8,0.4
1698923562104.0,16,0.1,0.0,0.0,0.0,9.5,0.9,-1.8,0.0,0.7
1698923562121.0,16,0.1,0.0,0.0,0.0,9.4,0.9,-1.3,0.30000000000000004,0.7
1698923562139.0,16,0.0,0.0,0.1,0.0,9.5,1.0,-1.0999999999999999,0.30000000000000004,0.6000000000000001
1698923562155.0,16,0.0,0.0,0.1,-0.1,9.4,1.0,-1.0999999999999999,0.5,0.5
1698923562173.0,16,0.0,0.0,0.1,0.0,9.4,1.0,-1.5000000000000002,0.6000000000000001,0.2
1698923562188.0,16,0.0,0.0,0.1,0.0,9.4,0.9,-2.1999999999999997,0.30000000000000004,-0.1
1698923562204.0,16,0.0,-0.1,0.0,0.0,9.4,0.9,-2.6,0.5,-0.1
1698923562221.0,16,0.0,0.0,0.0,0.0,9.4,0.9,-2.5,0.9,0.0
1698923562238.0,16,0.0,-0.1,0.0,0.0,9.4,0.9,-2.1,0.8,0.0
1698923562255.0,16,0.0,-0.1,0.0,0.0,9.4,0.9,-1.2000000000000002,0.9,0.2
1698923562272.0,16,-0.1,0.0,0.0,-0.1,9.4,0.9,-0.4,0.5,0.4
1698923562288.0,16,0.0,0.0,0.0,-0.1,9.4,0.9,0.1,-0.4,0.0
1698923562306.0,16,0.0,0.0,0.0,-0.1,9.4,1.0,0.0,-0.7,-0.30000000000000004
1698923562322.0,16,-0.1,0.0,0.0,-0.1,9.5,0.9,-0.6000000000000001,-1.3,-0.5
1698923562338.0,16,-0.1,0.0,0.0,-0.1,9.5,0.9,-0.9,-1.6,-0.6000000000000001
1698923562356.0,16,0.0,0.0,0.0,0.0,9.4,0.9,-1.5000000000000002,-2.3000000000000003,-1.0999999999999999
1698923562371.0,16,0.0,0.0,0.0,0.0,9.4,0.9,-1.2000000000000002,-2.6,-1.4
1698923562388.0,16,0.0,0.0,0.0,0.0,9.4,0.9,-1.0,-2.7,-1.4
1698923562405.0,16,0.0,0.0,0.0,0.0,9.4,0.9,-0.4,-2.1999999999999997,-1.2000000000000002
1698923562421.0,16,0.0,0.0,0.0,0.0,9.4,0.9,0.1,-2.1,-0.9
1698923562438.0,16,0.0,0.0,0.0,0.0,9.4,1.0,0.30000000000000004,-1.9,-0.8
1698923562455.0,16,0.0,0.0,0.0,0.0,9.4,0.9,0.30000000000000004,-2.1999999999999997,-1.0999999999999999
1698923562471.0,16,0.0,0.0,0.0,0.0,9.4,0.9,-0.1,-1.9,-1.0999999999999999
1698923562489.0,16,0.1,0.0,0.0,0.0,9.4,0.9,-0.4,-1.9,-1.2000000000000002
1698923562504.0,16,0.1,0.0,0.0,0.0,9.4,0.9,-0.2,-2.0,-1.0999999999999999
1698923562521.0,16,0.1,0.0,0.0,0.0,9.4,0.9,0.4,-2.4000000000000004,-0.9
1698923562537.0,16,0.0,0.0,0.0,0.0,9.4,0.9,0.7,-2.3000000000000003,-0.7
1698923562555.0,16,0.0,0.0,0.0,0.0,9.4,0.9,1.0999999999999999,-2.0,-0.5
1698923562571.0,16,0.1,0.0,0.0,0.0,9.5,0.9,1.3,-1.9,-0.7
1698923562587.0,16,0.1,0.0,0.0,0.1,9.5,0.9,1.4,-1.5000000000000002,-0.6000000000000001
1698923562604.0,16,0.1,0.0,0.0,0.0,9.5,0.9,1.3,-0.8,0.0
1698923562621.0,16,0.0,0.0,0.0,0.0,9.4,0.9,1.0999999999999999,-0.2,0.5
1698923562638.0,16,0.0,0.0,0.0,0.0,9.4,0.9,1.0,-0.2,0.4
1698923562655.0,16,-0.1,0.0,0.0,-0.1,9.4,0.9,1.2000000000000002,-0.8,0.4
1698923562671.0,16,-0.1,0.0,0.0,-0.1,9.4,0.9,1.2000000000000002,-0.9,0.0
1698923562688.0,16,-0.1,0.0,0.0,-0.1,9.5,0.9,1.2000000000000002,-0.8,0.0
1698923562704.0,16,0.0,0.0,0.0,-0.1,9.5,0.8,1.0,-1.2000000000000002,-0.1
1698923562722.0,16,0.0,0.0,-0.1,0.0,9.5,0.8,0.9,-1.0999999999999999,-0.30000000000000004
1698923562738.0,16,0.1,0.0,-0.1,0.0,9.5,0.8,0.7,-1.0999999999999999,-0.30000000000000004
1698923562755.0,16,0.0,0.0,-0.1,0.0,9.5,0.8,0.6000000000000001,-0.6000000000000001,-0.30000000000000004
1698923562771.0,16,0.0,0.0,-0.1,0.0,9.5,0.8,0.5,-0.8,-0.1
1698923562789.0,16,0.0,0.0,-0.1,-0.1,9.5,0.8,0.4,-0.8,-0.1
1698923562804.0,16,0.0,0.0,0.0,-0.1,9.5,0.8,0.30000000000000004,-0.6000000000000001,0.0
1698923562821.0,16,0.0,0.0,0.0,-0.1,9.5,0.8,0.1,-0.2,0.0
1698923562838.0,16,-0.1,0.0,-0.1,-0.1,9.4,0.8,-0.2,-0.30000000000000004,-0.1
1698923562854.0,16,-0.1,0.0,-0.1,-0.1,9.4,0.8,-0.30000000000000004,-1.0,-0.30000000000000004
1698923562871.0,16,-0.1,0.0,0.0,-0.1,9.4,0.8,0.1,-1.0,-0.6000000000000001
1698923562888.0,16,0.0,0.0,-0.1,-0.1,9.4,0.8,0.5,-0.9,-0.7
1698923562904.0,16,0.0,0.0,0.0,-0.1,9.5,0.8,1.0999999999999999,-0.8,-0.6000000000000001
1698923562922.0,16,0.0,0.0,0.0,-0.1,9.5,0.8,1.0,-0.6000000000000001,-0.1
1698923562937.0,16,0.0,0.0,0.0,-0.1,9.4,0.8,0.5,-0.6000000000000001,-0.1
1698923562954.0,16,0.0,0.0,0.0,-0.1,9.5,0.8,0.30000000000000004,-0.8,-0.1
