timestamp,hr,conf
1698923562.079,0,54
1698923562.985,0,3
1698923563.857,0,66
1698923564.767,0,43
1698923565.646,0,4
1698923566.541,0,27
1698923567.414,88,45
1698923568.319,88,69
1698923569.225,88,79
1698923570.97,86,76
1698923571.909,86,0
1698923573.587,87,0
1698923575.551,88,0
