ts(msec),PPG
1698414815008.9211,21538.0
1698414815029.3386,21546.0
1698414815049.756,21538.0
1698414815070.1736,21547.0
1698414815090.5908,21541.0
1698414815111.0083,21542.0
1698414815131.4258,21547.0
1698414815151.8433,21550.0
1698414815172.2605,21558.0
1698414815192.678,21544.0
1698414815213.0957,21561.0
1698414815233.513,21559.0
1698414815253.9304,21566.0
1698414815274.3477,21562.0
1698414815294.7651,21561.0
1698414815315.1826,21568.0
1698414815335.6,21574.0
1698414815356.017,21568.0
1698414815376.4348,21573.0
1698414815396.8523,21578.0
1698414815417.2698,21579.0
1698414815437.687,21579.0
1698414815458.1045,21578.0
1698414815478.522,21574.0
1698414815498.9397,21582.0
1698414815519.357,21586.0
1698414815539.7742,21588.0
1698414815560.1917,21580.0
1698414815580.6091,21593.0
1698414815601.0266,21594.0
1698414815621.4438,21589.0
1698414815641.861,21594.0
1698414815662.2788,21592.0
1698414815682.6963,21592.0
1698414815703.1135,21592.0
1698414815723.531,21591.0
1698414815743.9485,21583.0
1698414815764.366,21595.0
1698414815784.7834,21588.0
1698414815805.2007,21591.0
1698414815825.6182,21590.0
1698414815846.0356,21589.0
1698414815866.4531,21593.0
1698414815886.8704,21584.0
1698414815907.2878,21593.0
1698414815927.705,21582.0
1698414815948.1228,21585.0
1698414815968.54,21588.0
1698414815988.9575,21589.0
1698414816009.375,21595.0
1698414816029.7925,21588.0
1698414816050.21,21598.0
1698414816070.6272,21587.0
1698414816091.045,21597.0
1698414816111.4622,21594.0
1698414816131.8796,21605.0
1698414816152.2969,21598.0
1698414816172.7144,21600.0
1698414816193.1318,21604.0
1698414816213.5493,21609.0
1698414816233.9666,21617.0
1698414816254.384,21616.0
1698414816274.8015,21613.0
1698414816295.219,21613.0
1698414816315.6365,21614.0
1698414816336.0537,21618.0
1698414816356.4712,21622.0
1698414816376.889,21623.0
1698414816397.3062,21623.0
1698414816417.7234,21627.0
1698414816438.1409,21626.0
1698414816458.5583,21631.0
1698414816478.9758,21631.0
1698414816499.393,21631.0
1698414816519.8103,21634.0
1698414816540.228,21627.0
1698414816560.6455,21634.0
1698414816581.063,21631.0
1698414816601.4802,21633.0
1698414816621.8977,21637.0
1698414816642.3152,21632.0
1698414816662.733,21629.0
1698414816683.15,21637.0
1698414816703.5674,21637.0
1698414816723.9849,21634.0
1698414816744.4023,21644.0
1698414816764.8196,21655.0
1698414816785.237,21650.0
1698414816805.6543,21660.0
1698414816826.072,21658.0
1698414816846.4895,21659.0
1698414816866.9067,21663.0
1698414816887.3242,21667.0
1698414816907.7417,21672.0
1698414816928.1592,21667.0
1698414816948.5764,21670.0
1698414816968.994,21676.0
1698414816989.4114,21676.0
1698414817009.8289,21674.0
1698414817030.246,21676.0
1698414817050.6636,21671.0
1698414817071.081,21677.0
1698414817091.4983,21670.0
1698414817111.916,21680.0
1698414817132.3333,21679.0
1698414817152.7507,21676.0
1698414817173.1682,21690.0
1698414817193.5857,21686.0
1698414817214.003,21685.0
1698414817234.4204,21689.0
1698414817254.838,21689.0
1698414817275.2554,21692.0
1698414817295.6726,21686.0
1698414817316.09,21683.0
1698414817336.5076,21680.0
1698414817356.925,21683.0
1698414817377.3423,21682.0
1698414817397.7598,21678.0
1698414817418.1772,21675.0
1698414817438.5947,21666.0
1698414817459.0122,21666.0
1698414817479.4294,21659.0
1698414817499.847,21656.0
1698414817520.2644,21656.0
1698414817540.682,21653.0
1698414817561.099,21651.0
1698414817581.5166,21656.0
1698414817601.934,21658.0
1698414817622.3516,21660.0
1698414817642.769,21661.0
1698414817663.1863,21659.0
1698414817683.6038,21660.0
1698414817704.0212,21668.0
1698414817724.4387,21671.0
1698414817744.856,21667.0
1698414817765.2734,21669.0
1698414817785.691,21676.0
1698414817806.1084,21680.0
1698414817826.526,21681.0
1698414817846.943,21687.0
1698414817867.3606,21681.0
1698414817887.778,21688.0
1698414817908.1956,21692.0
1698414817928.6128,21689.0
1698414817949.0305,21690.0
1698414817969.4478,21690.0
1698414817989.8652,21693.0
1698414818010.2825,21690.0
1698414818030.7,21695.0
1698414818051.1174,21691.0
1698414818071.535,21691.0
1698414818091.9524,21703.0
1698414818112.3696,21706.0
1698414818132.787,21693.0
1698414818153.2046,21702.0
1698414818173.622,21698.0
1698414818194.0393,21696.0
1698414818214.4568,21701.0
1698414818234.8745,21697.0
1698414818255.2915,21687.0
1698414818275.709,21693.0
1698414818296.1265,21691.0
1698414818316.544,21694.0
1698414818336.9614,21695.0
1698414818357.379,21690.0
1698414818377.796,21686.0
1698414818398.2136,21694.0
1698414818418.631,21686.0
1698414818439.0486,21689.0
1698414818459.4658,21691.0
1698414818479.8833,21689.0
1698414818500.3008,21696.0
1698414818520.7185,21692.0
1698414818541.1355,21689.0
1698414818561.553,21692.0
1698414818581.9705,21688.0
1698414818602.388,21701.0
1698414818622.8054,21696.0
1698414818643.223,21689.0
1698414818663.64,21698.0
1698414818684.0576,21693.0
1698414818704.475,21692.0
1698414818724.8923,21694.0
1698414818745.3098,21695.0
1698414818765.7273,21684.0
1698414818786.1448,21687.0
1698414818806.562,21682.0
1698414818826.9795,21687.0
1698414818847.397,21685.0
1698414818867.8145,21681.0
1698414818888.232,21674.0
1698414818908.6492,21680.0
1698414818929.067,21676.0
1698414818949.484,21667.0
1698414818969.9016,21677.0
1698414818990.3188,21682.0
1698414819010.7363,21673.0
1698414819031.1538,21671.0
1698414819051.5713,21674.0
1698414819071.9883,21669.0
1698414819092.406,21672.0
1698414819112.8235,21667.0
1698414819133.241,21661.0
1698414819153.6584,21668.0
1698414819174.0757,21664.0
1698414819194.4932,21676.0
1698414819214.9106,21666.0
1698414819235.328,21671.0
1698414819255.7454,21673.0
1698414819276.1628,21668.0
1698414819296.5803,21669.0
1698414819316.9978,21666.0
1698414819337.415,21677.0
1698414819357.8325,21673.0
1698414819378.25,21676.0
1698414819398.6675,21680.0
1698414819419.085,21688.0
1698414819439.5022,21683.0
1698414819459.9197,21681.0
1698414819480.3372,21679.0
1698414819500.7546,21685.0
1698414819521.172,21685.0
1698414819541.5894,21685.0
1698414819562.0068,21685.0
1698414819582.4243,21696.0
1698414819602.8416,21704.0
1698414819623.259,21697.0
1698414819643.6765,21697.0
1698414819664.094,21699.0
1698414819684.5117,21707.0
1698414819704.9287,21701.0
1698414819725.3462,21701.0
1698414819745.7637,21708.0
1698414819766.1812,21695.0
1698414819786.5984,21689.0
1698414819807.016,21696.0
1698414819827.433,21693.0
1698414819847.8508,21701.0
1698414819868.268,21696.0
1698414819888.6855,21701.0
1698414819909.103,21701.0
1698414819929.5205,21697.0
1698414819949.938,21711.0
1698414819970.3552,21706.0
1698414819990.7727,21703.0
1698414820011.1902,21708.0
1698414820031.6077,21708.0
1698414820052.025,21712.0
1698414820072.4424,21713.0
1698414820092.86,21712.0
1698414820113.277,21716.0
1698414820133.6946,21709.0
1698414820154.112,21718.0
1698414820174.5295,21716.0
1698414820194.947,21717.0
1698414820215.3645,21726.0
1698414820235.7815,21723.0
1698414820256.1992,21724.0
1698414820276.6167,21729.0
1698414820297.0342,21740.0
1698414820317.4514,21736.0
1698414820337.869,21740.0
1698414820358.2864,21734.0
1698414820378.704,21745.0
1698414820399.121,21748.0
1698414820419.5386,21743.0
1698414820439.956,21741.0
1698414820460.3735,21745.0
1698414820480.791,21737.0
1698414820501.2085,21737.0
1698414820521.6255,21736.0
1698414820542.0432,21730.0
1698414820562.4607,21724.0
1698414820582.878,21723.0
