timestamp,ppg
1698744123.0093224,25180.0
1698744123.029527,25173.0
1698744123.0497317,25175.0
1698744123.0699363,25173.0
1698744123.090141,25178.0
1698744123.1103458,25169.0
1698744123.1305504,25177.0
1698744123.1507554,25170.0
1698744123.17096,25168.0
1698744123.1911647,25175.0
1698744123.2113695,25174.0
1698744123.2315743,25183.0
1698744123.251779,25177.0
1698744123.2719836,25166.0
1698744123.2921884,25163.0
1698744123.312393,25151.0
1698744123.332598,25144.0
1698744123.3528028,25128.0
1698744123.373007,25111.0
1698744123.393212,25106.0
1698744123.4134169,25092.0
1698744123.4336216,25077.0
1698744123.4538264,25063.0
1698744123.474031,25038.0
1698744123.4942358,25018.0
1698744123.5144405,24996.0
1698744123.5346453,24976.0
1698744123.55485,24955.0
1698744123.5750546,24944.0
1698744123.5952594,24912.0
1698744123.6154642,24887.0
1698744123.635669,24858.0
1698744123.6558738,24839.0
1698744123.6760783,24820.0
1698744123.696283,24808.0
1698744123.716488,24798.0
1698744123.7366927,24788.0
1698744123.7568977,24775.0
1698744123.777102,24753.0
1698744123.7973068,24740.0
1698744123.8175118,24718.0
1698744123.8377163,24699.0
1698744123.8579211,24674.0
1698744123.8781254,24660.0
1698744123.8983305,24633.0
1698744123.9185352,24619.0
1698744123.93874,24601.0
1698744123.9589446,24580.0
1698744123.9791493,24568.0
1698744123.9993544,24558.0
1698744124.019559,24540.0
1698744124.0397637,24534.0
1698744124.0599685,24519.0
1698744124.080173,24512.0
1698744124.100378,24486.0
1698744124.1205826,24469.0
1698744124.1407874,24451.0
1698744124.160992,24415.0
1698744124.1811967,24385.0
1698744124.2014017,24406.0
1698744124.2216063,24389.0
1698744124.241811,24365.0
1698744124.2620156,24407.0
1698744124.2822204,24423.0
1698744124.3024254,24432.0
1698744124.32263,24431.0
1698744124.3428347,24424.0
1698744124.3630393,24412.0
1698744124.3832438,24404.0
1698744124.403449,24386.0
1698744124.4236536,24355.0
1698744124.4438584,24324.0
1698744124.464063,24302.0
1698744124.4842677,24284.0
1698744124.504473,24268.0
1698744124.5246773,24253.0
1698744124.544882,24234.0
1698744124.5650868,24213.0
1698744124.5852914,24191.0
1698744124.6054962,24175.0
1698744124.625701,24154.0
1698744124.6459057,24138.0
1698744124.6661103,24131.0
1698744124.6863153,24125.0
1698744124.7065198,24117.0
1698744124.7267246,24118.0
1698744124.7469294,24122.0
1698744124.767134,24121.0
1698744124.787339,24140.0
1698744124.8075438,24137.0
1698744124.8277483,24143.0
1698744124.847953,24140.0
1698744124.8681576,24135.0
1698744124.8883624,24119.0
1698744124.9085672,24061.0
1698744124.928772,24034.0
1698744124.9489768,24039.0
1698744124.9691813,24010.0
1698744124.9893863,23993.0
1698744125.0095909,23970.0
1698744125.0297956,23966.0
1698744125.0500004,23948.0
1698744125.070205,23981.0
1698744125.09041,23975.0
1698744125.1106145,23908.0
1698744125.130819,23923.0
1698744125.151024,23959.0
1698744125.1712286,23949.0
1698744125.1914337,23866.0
1698744125.2116382,23865.0
1698744125.231843,23839.0
1698744125.2520475,23818.0
1698744125.2722526,23842.0
1698744125.2924573,23820.0
1698744125.3126621,23817.0
1698744125.3328667,23819.0
1698744125.3530712,23825.0
1698744125.373276,23834.0
1698744125.393481,23849.0
1698744125.4136856,23875.0
1698744125.4338903,23874.0
1698744125.454095,23926.0
1698744125.4743,23967.0
1698744125.4945047,23944.0
1698744125.5147092,23967.0
1698744125.534914,24010.0
1698744125.5551188,24020.0
1698744125.5753236,24038.0
1698744125.5955284,24059.0
1698744125.615733,24105.0
1698744125.6359375,24096.0
1698744125.6561422,24104.0
1698744125.6763473,24113.0
1698744125.696552,24103.0
1698744125.7167566,24103.0
1698744125.7369614,24098.0
1698744125.757166,24092.0
1698744125.777371,24090.0
1698744125.7975757,24078.0
