timestamp,hr,conf
1698744123.151,0,72
1698744124.009,0,31
1698744124.914,0,29
1698744127.554,83,29
1698744128.451,83,0
1698744130.254,84,0
1698744132.091,86,0
1698744132.959,86,29
1698744133.794,86,5
1698744134.695,84,73
1698744135.632,84,65
1698744136.432,85,72
1698744137.31,85,21
1698744138.168,85,16
1698744139.071,85,18
1698744139.971,85,28
1698744140.873,85,35
1698744141.741,85,33
1698744142.642,87,70
1698744143.577,89,76
