timestamp,hr,conf
1698674682.033,0,63
1698674682.9,0,59
1698674683.8,81,5
1698674684.666,79,84
1698674685.599,77,82
1698674686.466,74,88
1698674687.366,73,92
1698674688.266,73,84
1698674689.166,71,92
1698674690.066,69,89
1698674692.098,69,89
1698674692.766,69,0
1698674695.399,69,25
1698674696.331,74,54
1698674697.198,76,59
1698674698.065,78,55
1698674698.898,80,54
1698674699.742,81,54
