timestamp,alpha,beta,gamma,acc,heading
1698674687.176,359.076589420154,27.767218818402146,3.734669922551744,-1.0,
1698674687.193,359.32854557256906,27.506106705828575,3.6355171682398026,40.71151351928711,121.03352355957031
1698674687.209,359.6600958409031,27.16168118935952,3.4433492226908298,40.71151351928711,121.03352355957031
1698674687.226,0.08835076962319569,26.66616758413173,3.054778514876419,40.71151351928711,121.03352355957031
1698674687.243,0.3039230000757731,26.349564295390174,2.749961183991691,40.71151351928711,121.03352355957031
1698674687.26,0.37947929821391463,26.151747155166692,2.5474695405060666,40.71151351928711,121.03352355957031
1698674687.276,0.2550980634510344,26.06011313674242,2.519562383048306,40.71151351928711,121.03352355957031
1698674687.293,0.04716723495522743,26.03836674912162,2.6174903761629436,40.71151351928711,121.03352355957031
1698674687.31,359.8370461897199,25.987726547152786,2.7192583036442683,40.71151351928711,121.03352355957031
1698674687.326,359.68306007417743,25.819740475135735,2.743286015908122,40.71151351928711,121.03352355957031
1698674687.342,359.66843783769576,25.606698510208265,2.680155977249983,40.71151351928711,121.03352355957031
1698674687.359,359.6727299420216,25.36245481666244,2.5936371211970535,40.71151351928711,121.03352355957031
1698674687.376,359.61843994741946,25.137484615054674,2.5461169955080103,40.71151351928711,121.03352355957031
1698674687.393,0.5615641478390122,31.928333105583135,0.4169708160294615,40.71151351928711,121.03352355957031
1698674687.409,0.5399373082745864,33.102326789891755,0.332888616175181,40.71151351928711,121.03352355957031
1698674687.426,0.5245145304738211,33.92896805089712,0.2562348149459346,40.71151351928711,121.03352355957031
1698674687.443,0.8307490664301481,33.5386924771977,-0.3406616859339857,40.71151351928711,121.03352355957031
1698674687.459,0.9540240102780184,33.19161783506328,-0.6235259329773135,40.71151351928711,121.03352355957031
1698674687.476,1.2161048962658132,32.88021693378629,-1.3684976835711058,40.71151351928711,121.03352355957031
1698674687.493,1.0104664362428593,33.17226036914318,-1.394871271629974,40.71151351928711,121.03352355957031
1698674687.509,0.5561119311953832,33.53585659035468,-1.1471605718645184,40.71151351928711,121.03352355957031
1698674687.526,359.8830673588156,34.070017791168326,-0.871603605061821,40.71151351928711,121.03352355957031
1698674687.543,359.3738929854733,34.48602910130076,-0.6991425414394633,40.71151351928711,121.03352355957031
1698674687.56,358.83095870433624,34.98094967021645,-0.3444282553478648,40.71151351928711,121.03352355957031
1698674687.576,358.17394128064115,35.86459008980972,0.4238607152921219,32.864192962646484,122.50318908691406
1698674687.593,357.856053847145,36.620990259001154,0.919849561320163,32.864192962646484,122.50318908691406
1698674687.608,357.64555238680373,37.307620428666254,1.2114357741242634,32.864192962646484,122.50318908691406
1698674687.625,357.3384473315378,38.01813514692518,1.5069775464840915,32.864192962646484,122.50318908691406
1698674687.642,357.0443331654971,38.44637149053346,2.0364853786553145,32.864192962646484,122.50318908691406
1698674687.659,356.7008177391223,38.86659030707908,2.806096835367247,32.864192962646484,122.50318908691406
1698674687.675,356.30114726810524,39.476971523135965,3.5311864561350155,32.864192962646484,122.50318908691406
1698674687.692,356.13456343886907,39.77642560446751,3.5812206465166025,32.86420822143555,123.57650756835938
1698674687.709,356.1065572847714,39.69419252878426,3.3544077551845612,32.86420822143555,123.57650756835938
1698674687.726,356.1730181722957,38.95267151727018,3.104322165158955,32.86420822143555,123.57650756835938
1698674687.742,356.20312443747144,38.1683273239091,3.1476534306712063,32.86420822143555,123.57650756835938
1698674687.759,356.24864372316756,37.499342380261815,3.3522738534421874,32.86420822143555,123.57650756835938
1698674687.776,356.23361379118046,37.276354737529886,3.6815382056958263,32.86420822143555,123.57650756835938
1698674687.792,356.1442920203244,37.577371254136075,3.8379238120696404,32.86420822143555,123.57650756835938
1698674687.809,355.99207039176343,37.971722563702144,3.9559004454942586,32.86420822143555,123.57650756835938
1698674687.826,355.7650555686797,38.233581383677986,4.179765420934688,32.86420822143555,123.57650756835938
1698674687.842,355.65608191056555,38.03404821483709,4.431201781434598,32.86420822143555,123.57650756835938
1698674687.859,355.65663835945213,37.50713688787454,4.69211269362861,32.86420822143555,123.57650756835938
1698674687.875,355.7683745949467,36.658129222926306,4.896787593270464,32.86420822143555,123.57650756835938
1698674687.892,355.8687373568408,36.09631156141795,4.875802158277023,32.86420822143555,123.57650756835938
1698674687.909,355.9853646864624,35.63683467556808,4.683334723241554,32.86420822143555,123.57650756835938
1698674687.926,356.24738516474764,35.02293593003313,4.304737308841602,32.86420822143555,123.57650756835938
1698674687.942,356.5064514842375,34.49769387312038,4.058190738899891,32.86420822143555,123.57650756835938
1698674687.959,356.7199658720005,33.92143930478256,3.907652253888727,32.86420822143555,123.57650756835938
1698674687.976,356.7643122780098,33.75784812007788,4.017767723197198,32.86420822143555,123.57650756835938
1698674687.991,356.7626936488373,33.91241090472299,4.384681743122856,32.86420822143555,123.57650756835938
1698674688.009,356.7940217982875,34.441493741670676,5.14029789250083,32.86420822143555,123.57650756835938
1698674688.026,356.9208397524004,34.844683250489055,5.725255104437548,32.8642463684082,122.5044174194336
1698674688.043,357.174893836169,35.14294442824249,6.219095976580921,32.8642463684082,122.5044174194336
1698674688.06,357.5716853210337,35.30340503639483,6.549236427620652,32.8642463684082,122.5044174194336
1698674688.076,358.27437440261457,35.37218741898296,6.696685853081639,32.864253997802734,121.2603759765625
1698674688.092,358.8743575848448,35.391011677909944,6.716856869080319,32.864253997802734,121.2603759765625
1698674688.11,359.51263546684606,35.41815580102742,6.86952746158782,32.864261627197266,119.63624572753906
1698674688.125,0.42505948714384223,35.47799494186893,7.451426412608515,32.8642692565918,118.58402252197266
1698674688.143,1.3476049926948208,35.577808892603514,8.336316858544608,32.8642692565918,117.38362121582031
1698674688.159,2.0902978308433617,35.58027105247469,8.901580771308385,32.8642692565918,117.38362121582031
1698674688.176,2.8648962669734526,35.46272079990371,9.238099069770776,32.8642692565918,116.15231323242188
1698674688.193,3.9526934057933865,35.23356909038912,9.368447441966547,32.85151672363281,115.01004791259766
1698674688.209,4.799705556873978,34.97929810082978,9.501212192005392,32.834110260009766,113.90093231201172
1698674688.226,5.779232933768959,34.767177637253496,9.743399339325812,32.80295944213867,112.6497573852539
1698674688.243,6.868275791199312,34.02717005789472,10.73878846884076,32.71217346191406,111.33607482910156
1698674688.259,7.728936342173187,33.797946313282615,11.242449094321461,32.71217346191406,111.33607482910156
1698674688.276,8.54860612205336,33.66845779573987,11.362384756403792,32.649959564208984,109.94708251953125
1698674688.293,9.352692215227425,33.50951183629817,11.060292487982556,32.610599517822266,108.89518737792969
1698674688.309,9.727052986675606,33.717734452079604,10.450310035843923,32.610599517822266,108.89518737792969
1698674688.326,10.038058717888962,34.12547856056178,9.547658016856289,32.610599517822266,108.89518737792969
1698674688.343,10.516239066420644,34.30584132026345,8.274616863575622,32.610599517822266,108.89518737792969
1698674688.359,10.868823430576603,33.886947656379164,7.67291806864105,32.610599517822266,108.89518737792969
1698674688.376,11.09677465837232,33.03672590097373,7.5497033536252625,32.482818603515625,107.89058685302734
1698674688.393,11.061647279118645,31.325397137636784,7.8828628054007295,32.482818603515625,107.89058685302734
1698674688.409,10.744714682413244,29.953987987873784,8.06324984698056,32.482818603515625,107.89058685302734
1698674688.425,10.2331887112132,28.9277528553806,7.894076100839074,32.482818603515625,107.89058685302734
1698674688.443,9.266937828586885,28.123615214863463,7.444558928887196,32.227413177490234,109.66082000732422
1698674688.461,8.359642003346515,27.897628324773827,7.295018911030685,32.227413177490234,109.66082000732422
1698674688.475,7.404591287223116,27.898175332731697,7.408250484259566,32.18185806274414,110.92524719238281
1698674688.493,6.194865981196952,28.032141520213276,7.708639517243474,32.13080596923828,112.14262390136719
1698674688.51,5.288305008777257,28.324392774955292,7.677108495711287,32.071922302246094,113.26654052734375
1698674688.525,4.381622326769757,28.954694481624816,7.176391311324016,32.01621627807617,114.52130126953125
1698674688.543,3.2117588354259663,30.265499275398508,6.0237052851169155,31.9705753326416,115.91938018798828
1698674688.56,2.481658929250547,31.44019499648476,5.237302605621167,31.9705753326416,115.91938018798828
1698674688.577,1.9934415487919213,32.59354231959197,4.798947399403429,31.929977416992188,117.14139556884766
1698674688.593,1.5523685841797696,33.941659007123725,4.793502262091121,31.929977416992188,117.14139556884766
1698674688.61,1.1772922247664623,34.883728745738956,5.040794887348195,31.8411922454834,118.16022491455078
1698674688.626,0.6662156928631838,35.849751928006896,5.350764222527241,31.8411922454834,118.16022491455078
1698674688.643,359.9597268350958,36.99747684175295,5.985040810983144,31.8411922454834,118.16022491455078
1698674688.66,359.5255373665435,37.53029207305027,6.849800336927286,31.8411922454834,118.16022491455078
1698674688.676,359.17341228744544,37.734810159400695,8.12246335703242,31.6928768157959,119.24278259277344
1698674688.693,358.7466554924517,37.5705568644632,10.003917601050304,31.6928768157959,119.24278259277344
1698674688.709,358.5093198638415,37.19075119124655,11.186317494537894,31.6928768157959,119.24278259277344
1698674688.726,358.5810545408616,36.673951637837646,11.872942399209043,31.6928768157959,119.24278259277344
1698674688.743,359.4116112948143,35.35438326240209,11.967460962550025,31.190868377685547,118.0965576171875
1698674688.759,0.2892011454507459,33.98635993848832,11.76479578582797,31.190868377685547,118.0965576171875
1698674688.776,1.13262829556803,33.71605892748737,11.197587302999686,31.190868377685547,118.0965576171875
1698674688.793,1.738463612153708,34.88175582833268,10.601276725874898,30.447683334350586,116.42121887207031
1698674688.809,2.2178702540075466,36.06527388446307,10.697116519455072,30.447683334350586,116.42121887207031
1698674688.826,2.924143345378224,36.805728463322815,11.425027974502504,30.318355560302734,114.7491226196289
1698674688.843,4.219510435009087,37.000067568861056,13.042894766202,30.2895565032959,113.00812530517578
1698674688.859,5.512003331128453,37.21666495058275,14.135065826570509,30.26654624938965,110.80587005615234
1698674688.877,7.067051070756553,37.7957893120327,14.62097295585603,30.26654624938965,110.80587005615234
1698674688.893,9.35877520881617,38.39665182267847,14.328160127243345,30.244102478027344,108.4105224609375
1698674688.911,11.132705969521663,38.2558987149428,13.642722743456119,30.219806671142578,106.21190643310547
1698674688.927,12.9601875656295,37.7531685385492,12.957237536458566,30.19265365600586,104.2125244140625
1698674688.943,15.29909648786952,36.702910281910285,12.802046034189216,30.161855697631836,102.08183288574219
1698674688.96,16.79816597339021,35.8069041913753,13.45490053573541,30.12796401977539,99.93630981445312
1698674688.977,18.09128998596546,34.94146883107955,14.400785619451051,30.12796401977539,99.93630981445312
1698674688.993,19.97559732141171,33.551482226271645,15.214829469345904,30.091142654418945,97.98675537109375
1698674689.009,21.888855398821583,32.40281635125896,15.232530091324623,30.048078536987305,95.96533966064453
1698674689.026,24.026101484838765,31.332408228513685,15.061252964047942,29.994281768798828,93.47650146484375
1698674689.043,26.364043399548073,30.23941953815692,15.67188284729152,29.932958602905273,91.01861572265625
1698674689.06,27.44151767005244,29.523719389273538,17.0930524364548,29.880422592163086,89.12269592285156
1698674689.077,28.181034999590523,28.494262640227852,18.410187564186415,29.880422592163086,89.12269592285156
1698674689.093,29.20450913346687,26.564402736406187,18.28210711314064,29.8378963470459,87.99291229248047
1698674689.11,30.139093517555427,25.356017095481537,16.47694052432602,29.8378963470459,87.99291229248047
1698674689.126,30.982326322285008,25.118837227627246,14.19923768571241,29.8378963470459,87.99291229248047
1698674689.142,31.42110615148268,26.340893031944475,12.17918808330909,29.534015655517578,86.81212615966797
1698674689.159,31.0530228210793,27.805158427327356,12.035359539132697,29.534015655517578,86.81212615966797
1698674689.176,30.194424732715596,29.149459698161618,12.934290092456896,29.534015655517578,86.81212615966797
1698674689.193,28.60835725285118,30.18262104997105,14.46919156273391,29.534015655517578,86.81212615966797
1698674689.21,27.512266968143585,30.568566541370036,14.690475985468495,28.99384880065918,88.89004516601562
1698674689.226,26.725177338102746,31.203447130720132,13.708733883996786,28.630617141723633,90.20256805419922
1698674689.243,25.900065217370326,32.61333391067025,11.418613976391457,28.579097747802734,91.51939392089844
1698674689.259,25.333064736492837,33.93485476319344,9.668583946893719,28.54769515991211,92.80908203125
1698674689.276,24.493345822006635,35.515612680487,7.707717767495436,28.54769515991211,92.80908203125
1698674689.293,23.676377466589507,36.58979707543375,6.354250769898613,28.521568298339844,94.13326263427734
1698674689.31,22.55933072695584,37.97401406364487,5.112145689203737,28.49835205078125,95.77540588378906
1698674689.326,21.194351171754228,39.990476232012874,4.041121279160938,28.477699279785156,97.87068176269531
1698674689.343,19.291068857922482,43.583329860128224,3.0217249110027558,28.458511352539062,100.0859375
1698674689.36,18.014589308308313,46.565410691791335,2.6754509352195863,28.439138412475586,101.93199920654297
1698674689.376,16.94424671610464,49.37975399796696,2.6014098364931177,28.439138412475586,101.93199920654297
1698674689.392,15.475614053578314,52.27504826480384,2.5066294842547827,28.41776466369629,103.27806854248047
1698674689.409,14.005766247507795,53.58324012659117,2.3636535409047794,28.393054962158203,104.85014343261719
1698674689.426,11.520624351537213,54.49508853144558,2.5904610793648932,28.363861083984375,107.07303619384766
1698674689.443,9.68197046627623,54.824675350375415,3.3237427255190526,28.326448440551758,109.26806640625
1698674689.459,7.836080672435162,54.873474234625,5.038036848984409,28.268875122070312,110.51153564453125
1698674689.476,6.947758885665751,54.66805049788535,6.401996269377922,28.268875122070312,110.51153564453125
1698674689.493,6.434921345969182,53.98115242468206,7.40298863536707,28.268875122070312,110.51153564453125
1698674689.51,6.272820865500775,52.86880415987655,7.7884093468881925,28.268875122070312,110.51153564453125
1698674689.526,6.311974046146137,51.443589796853644,7.673899558145015,28.268875122070312,110.51153564453125
1698674689.543,6.414815434204038,50.77480257849214,7.701415918323996,28.268875122070312,110.51153564453125
1698674689.559,6.797277943490264,50.20668370761587,8.318318039552729,28.268875122070312,110.51153564453125
1698674689.575,7.441899827967225,49.586329737206555,8.944425099919945,28.268875122070312,110.51153564453125
1698674689.593,8.62305810063571,48.468424752640566,9.201467943334622,28.268875122070312,110.51153564453125
1698674689.609,11.140755397532898,45.99639530734462,8.444827745699873,27.360523223876953,107.87284088134766
1698674689.626,13.371709874498453,43.693500327930224,7.33498979630024,27.338647842407227,105.84034729003906
1698674689.643,15.472423640180082,41.57677200839113,6.280434070717517,27.319232940673828,103.74949645996094
1698674689.66,17.879307291957858,39.834300159183,5.754959156801443,27.301414489746094,101.67699432373047
1698674689.676,19.42765222180405,39.29593742787864,6.406096716484844,27.301414489746094,101.67699432373047
1698674689.693,20.88007484319558,39.00935382004405,7.85634596688444,27.28505516052246,99.38093566894531
1698674689.709,22.772322092913733,38.37865865359757,10.177044411007413,27.27016830444336,96.76097106933594
1698674689.726,24.252463572468095,37.62288283227959,11.411215740123964,27.256078720092773,94.1446533203125
1698674689.743,25.785365297382462,36.74489324820526,11.79292521503263,27.241416931152344,91.869384765625
1698674689.759,27.62045974632753,35.70947135140895,11.583989235018365,27.22419548034668,90.10750579833984
1698674689.775,28.698934808968318,35.365397107181245,11.451370169792746,27.22419548034668,90.10750579833984
1698674689.793,29.588058685991864,35.41728145397936,11.473185864982806,27.202091217041016,88.73753356933594
1698674689.809,30.525754452535967,35.68735053202524,11.716680718182534,27.17321014404297,87.55005645751953
1698674689.825,30.868998051726464,35.807979975198904,11.876606113570944,27.17321014404297,87.55005645751953
1698674689.843,30.74759588396711,35.84144315619045,11.73801176436963,27.08953285217285,86.42560577392578
1698674689.859,30.00832431386861,36.31626648029813,11.271265558762973,27.08953285217285,86.42560577392578
1698674689.877,29.313198742302898,37.202904071411254,10.938145589322959,27.08953285217285,86.42560577392578
1698674689.893,28.517567345905064,38.36547449075986,10.747493025593178,26.9389591217041,88.09362030029297
1698674689.909,27.36826992655738,39.54061995605173,11.051650229377486,26.9389591217041,88.09362030029297
1698674689.926,26.54802318222712,40.01794062278188,11.31748512332043,26.33084487915039,89.9721450805664
