ts,alpha,beta,gamma,acc,heading
1698674845178.0,358.324098590615,24.807508563288376,7.6093947270523135,-1.0,
1698674845192.0,358.41658156238344,24.62638160100333,7.583852667686182,40.25065994262695,131.06642150878906
1698674845209.0,358.4560952658562,24.411793561777436,7.553766420768064,40.25065994262695,131.06642150878906
1698674845225.0,358.4834174418306,24.206392499923325,7.490239010360977,40.25065994262695,131.06642150878906
1698674845242.0,358.5323327786635,24.112811166986234,7.37736199665095,40.25065994262695,131.06642150878906
1698674845258.0,359.28413626292735,25.43343081577751,5.699930546321751,40.25065994262695,131.06642150878906
1698674845275.0,359.63459045053867,25.487990186073628,5.129591758609799,40.25065994262695,131.06642150878906
1698674845292.0,0.09583810662533428,25.119546164642465,4.567309060262846,40.25065994262695,131.06642150878906
1698674845309.0,0.43698981817641847,25.09257844861392,4.195388964946267,35.152469635009766,129.89244079589844
1698674845325.0,0.6766893584505851,24.614333978801966,3.976015168259152,35.152469635009766,129.89244079589844
1698674845341.0,0.7936053298707597,24.150119544602724,3.83090016966171,35.152469635009766,129.89244079589844
1698674845358.0,0.7072655652608842,23.966463566669486,3.8448977559867394,35.152469635009766,129.89244079589844
1698674845375.0,0.5531702115256416,23.85560891631772,3.922065649537611,35.152469635009766,129.89244079589844
1698674845392.0,0.38881900249136814,23.661504442669095,4.058430020138323,35.152469635009766,129.89244079589844
1698674845408.0,0.3468369623715153,23.417863961016167,4.145760640666112,35.152469635009766,129.89244079589844
1698674845425.0,0.38355726430948867,23.140716734511557,4.231651230918245,35.152469635009766,129.89244079589844
1698674845442.0,0.4801628486455063,22.879838535548316,4.314620893947846,35.152469635009766,129.89244079589844
1698674845458.0,0.5205431062438639,22.806971889999645,4.357822414507535,35.152469635009766,129.89244079589844
1698674845475.0,0.5095127834854417,22.823211865349446,4.3727624441821265,35.152469635009766,129.89244079589844
1698674845492.0,0.5181223633122579,23.368097054414495,4.074460820217517,35.152469635009766,129.89244079589844
1698674845509.0,0.549395632192874,24.06894981868536,3.677355604747121,35.152469635009766,129.89244079589844
1698674845525.0,0.47481364683409655,24.121045499686154,3.588388375215263,35.152469635009766,129.89244079589844
1698674845541.0,0.4038307499784061,23.824878069957983,3.627267843048577,35.152469635009766,129.89244079589844
1698674845558.0,0.4154706482114152,23.47137934299467,3.590422585399626,35.152469635009766,129.89244079589844
1698674845576.0,0.3759062259478124,23.494189262690078,3.598455325804293,35.152469635009766,129.89244079589844
1698674845592.0,0.22495161013099982,23.613641368070432,3.5409414141982034,35.152469635009766,129.89244079589844
1698674845608.0,0.02209595496925731,23.804121045242947,3.5964376064704213,35.152469635009766,129.89244079589844
1698674845625.0,359.7616140132455,23.97480410364394,3.8974060344144266,35.152469635009766,129.89244079589844
1698674845642.0,359.3850970250116,24.630673196711694,4.694044968970803,35.152469635009766,129.89244079589844
1698674845658.0,359.05841704487057,25.065502146734264,5.457551222877608,35.152469635009766,129.89244079589844
1698674845676.0,358.6926524568801,25.493379933947544,6.180695710105191,35.152469635009766,129.89244079589844
1698674845692.0,358.1867828453998,25.89857527337037,6.991661084658744,33.6623649597168,131.07249450683594
1698674845708.0,357.8446382602624,26.057445809432505,7.504556952198143,33.6623649597168,131.07249450683594
1698674845725.0,357.56853239014515,26.134097720667537,8.017401147426245,33.6623649597168,131.07249450683594
1698674845742.0,357.27749724259655,26.202192470118224,8.779838184922776,33.6623649597168,131.07249450683594
1698674845758.0,357.1175921606623,26.245297911854323,9.385517184981135,33.6623649597168,131.07249450683594
1698674845776.0,357.0873964185879,26.204163108507416,9.99455007261696,33.6623649597168,131.07249450683594
1698674845792.0,357.2043423878717,25.976184151867262,10.741583534505562,33.6623649597168,131.07249450683594
1698674845808.0,357.3782122224381,25.730782006444375,11.132352247877407,33.6623649597168,131.07249450683594
1698674845825.0,357.71888978891997,25.483844665910116,11.281867967178904,33.6623649597168,131.07249450683594
1698674845842.0,358.54969774508834,25.017751853455724,11.172719195365262,33.6623649597168,131.07249450683594
1698674845858.0,359.35596091797623,24.45796879222973,10.953638214772903,33.66238784790039,129.35946655273438
1698674845876.0,0.19360925248075375,23.81943466302078,10.70480649958612,33.66238784790039,129.35946655273438
1698674845892.0,1.230118114513448,23.352906680404264,10.458427847144105,33.66238784790039,129.35946655273438
1698674845908.0,1.8676209072785839,23.46812467237725,10.299834539162,33.66238784790039,127.48501586914062
