ts(msec),PPG
1698674840013.18,15356.0
1698674840033.588,15405.0
1698674840053.996,15395.0
1698674840074.4043,15395.0
1698674840094.8125,15396.0
1698674840115.2207,15396.0
1698674840135.629,15395.0
1698674840156.0369,15388.0
1698674840176.445,15349.0
1698674840196.8533,15398.0
1698674840217.2617,15393.0
1698674840237.6694,15400.0
1698674840258.0776,15396.0
1698674840278.4858,15393.0
1698674840298.894,15398.0
1698674840319.302,15403.0
1698674840339.7102,15407.0
1698674840360.1184,15402.0
1698674840380.5266,15401.0
1698674840400.9346,15407.0
1698674840421.3428,15402.0
1698674840441.751,15412.0
1698674840462.1592,15402.0
1698674840482.5671,15409.0
1698674840502.975,15402.0
1698674840523.3835,15412.0
1698674840543.7915,15407.0
1698674840564.1997,15409.0
1698674840584.608,15404.0
1698674840605.016,15406.0
1698674840625.4243,15409.0
1698674840645.8325,15405.0
1698674840666.2405,15402.0
1698674840686.6487,15397.0
1698674840707.057,15403.0
1698674840727.4648,15404.0
1698674840747.873,15400.0
1698674840768.2812,15392.0
1698674840788.6897,15393.0
1698674840809.0977,15391.0
1698674840829.5056,15383.0
1698674840849.9138,15387.0
1698674840870.322,15385.0
1698674840890.7302,15388.0
1698674840911.1382,15383.0
1698674840931.5464,15380.0
1698674840951.9546,15383.0
1698674840972.3628,15382.0
1698674840992.7708,15386.0
1698674841013.179,15376.0
1698674841033.5872,15384.0
1698674841053.9954,15378.0
1698674841074.4033,15379.0
1698674841094.8115,15374.0
1698674841115.2195,15375.0
1698674841135.628,15376.0
1698674841156.036,15375.0
1698674841176.444,15377.0
1698674841196.8523,15378.0
1698674841217.2605,15377.0
1698674841237.6685,15334.0
1698674841258.077,15380.0
1698674841278.4849,15381.0
1698674841298.893,15382.0
1698674841319.301,15383.0
1698674841339.7092,15377.0
1698674841360.1174,15379.0
1698674841380.5256,15376.0
1698674841400.9336,15385.0
1698674841421.3418,15375.0
1698674841441.75,15377.0
1698674841462.1582,15382.0
1698674841482.5664,15376.0
1698674841502.9744,15372.0
1698674841523.3826,15379.0
1698674841543.7908,15372.0
1698674841564.199,15372.0
1698674841584.607,15368.0
1698674841605.0151,15365.0
1698674841625.423,15368.0
1698674841645.8315,15373.0
1698674841666.2395,15367.0
1698674841686.6477,15362.0
1698674841707.056,15363.0
1698674841727.464,15356.0
1698674841747.872,15361.0
1698674841768.2805,15363.0
1698674841788.6885,15356.0
1698674841809.0967,15361.0
1698674841829.5046,15356.0
1698674841849.9128,15359.0
1698674841870.321,15357.0
1698674841890.7292,15363.0
1698674841911.1372,15361.0
1698674841931.5454,15351.0
1698674841951.9536,15357.0
1698674841972.3618,15350.0
1698674841992.7698,15357.0
1698674842013.178,15358.0
1698674842033.5862,15355.0
1698674842053.9944,15358.0
1698674842074.4023,15362.0
1698674842094.8103,15353.0
1698674842115.2188,15361.0
1698674842135.627,15361.0
1698674842156.0352,15355.0
1698674842176.443,15359.0
1698674842196.8513,15351.0
1698674842217.2595,15348.0
1698674842237.6675,15345.0
1698674842258.0757,15344.0
1698674842278.484,15343.0
1698674842298.892,15331.0
1698674842319.3003,15333.0
1698674842339.7085,15329.0
1698674842360.1165,15284.0
1698674842380.525,15325.0
1698674842400.9329,15331.0
1698674842421.3408,15331.0
1698674842441.749,15327.0
1698674842462.1572,15328.0
1698674842482.5654,15327.0
1698674842502.9734,15318.0
1698674842523.3816,15322.0
1698674842543.7898,15321.0
1698674842564.198,15319.0
1698674842584.606,15321.0
1698674842605.0142,15319.0
1698674842625.4224,15321.0
1698674842645.8306,15315.0
1698674842666.2383,15313.0
1698674842686.6467,15317.0
1698674842707.055,15313.0
1698674842727.4631,15316.0
1698674842747.871,15310.0
1698674842768.2793,15270.0
1698674842788.6875,15313.0
1698674842809.0957,15313.0
1698674842829.504,15273.0
1698674842849.912,15313.0
1698674842870.32,15308.0
1698674842890.7285,15317.0
1698674842911.1365,15310.0
1698674842931.5444,15313.0
1698674842951.9526,15303.0
1698674842972.3608,15307.0
1698674842992.769,15302.0
1698674843013.177,15302.0
1698674843033.5852,15300.0
1698674843053.9934,15302.0
1698674843074.4016,15293.0
1698674843094.8096,15289.0
1698674843115.2178,15288.0
1698674843135.626,15287.0
1698674843156.0342,15292.0
1698674843176.442,15286.0
1698674843196.8503,15282.0
1698674843217.2583,15283.0
1698674843237.6667,15278.0
1698674843258.0747,15238.0
1698674843278.483,15277.0
1698674843298.891,15276.0
1698674843319.2993,15274.0
1698674843339.7073,15226.0
1698674843360.1155,15281.0
1698674843380.5237,15274.0
1698674843400.932,15272.0
1698674843421.3398,15269.0
1698674843441.748,15273.0
1698674843462.1562,15276.0
1698674843482.5645,15230.0
1698674843502.973,15273.0
1698674843523.3806,15270.0
1698674843543.7888,15266.0
1698674843564.197,15268.0
1698674843584.6052,15274.0
1698674843605.0132,15266.0
1698674843625.4214,15269.0
1698674843645.8296,15269.0
1698674843666.2378,15275.0
1698674843686.6458,15278.0
1698674843707.054,15282.0
1698674843727.4622,15293.0
1698674843747.8704,15302.0
1698674843768.2783,15309.0
1698674843788.6863,15302.0
1698674843809.0947,15302.0
1698674843829.503,15294.0
1698674843849.911,15285.0
1698674843870.319,15277.0
1698674843890.7273,15264.0
1698674843911.1355,15262.0
1698674843931.5437,15254.0
1698674843951.9517,15245.0
