timestamp,abs,alpha,beta,gamma
1698674840.028,False,63.0,76.3,18.400000000000002
1698674840.111,False,62.900000000000006,76.2,18.6
1698674840.178,False,62.900000000000006,76.10000000000001,18.5
1698674840.261,False,62.900000000000006,76.0,18.400000000000002
1698674840.279,False,62.800000000000004,76.0,18.400000000000002
1698674840.294,False,62.800000000000004,76.0,18.3
1698674840.311,False,62.800000000000004,76.10000000000001,18.3
1698674840.344,False,62.800000000000004,76.10000000000001,18.2
1698674840.394,False,62.7,76.10000000000001,18.1
1698674840.411,False,62.7,76.10000000000001,18.0
1698674840.478,False,62.800000000000004,76.2,17.8
1698674840.494,False,62.800000000000004,76.3,17.7
1698674840.511,False,62.900000000000006,76.3,17.6
1698674840.528,False,62.900000000000006,76.3,17.5
1698674840.561,False,63.1,76.3,17.400000000000002
1698674840.578,False,63.2,76.3,17.3
1698674840.594,False,63.2,76.4,17.2
1698674840.628,False,63.300000000000004,76.4,17.1
1698674840.661,False,63.400000000000006,76.4,17.0
1698674840.761,False,63.6,76.4,16.900000000000002
1698674840.778,False,63.6,76.4,16.8
1698674840.844,False,63.7,76.4,16.8
1698674840.911,False,63.800000000000004,76.4,16.8
1698674840.945,False,63.800000000000004,76.3,16.8
1698674841.078,False,63.7,76.2,16.900000000000002
1698674841.094,False,63.800000000000004,76.2,16.900000000000002
1698674841.111,False,63.800000000000004,76.2,16.8
1698674841.128,False,63.7,76.2,16.900000000000002
1698674841.144,False,63.800000000000004,76.2,16.8
1698674841.161,False,63.800000000000004,76.2,16.900000000000002
1698674841.178,False,63.800000000000004,76.10000000000001,16.8
1698674841.228,False,63.900000000000006,76.10000000000001,16.8
1698674841.244,False,63.900000000000006,76.10000000000001,16.7
1698674841.278,False,64.0,76.0,16.6
1698674841.311,False,64.10000000000001,76.0,16.6
1698674841.361,False,64.0,75.9,16.6
1698674841.429,False,64.0,75.8,16.6
1698674841.461,False,64.0,75.7,16.5
1698674841.494,False,64.10000000000001,75.60000000000001,16.400000000000002
1698674841.529,False,64.10000000000001,75.60000000000001,16.3
1698674841.564,False,64.10000000000001,75.60000000000001,16.2
1698674841.577,False,64.2,75.5,16.2
1698674841.644,False,64.3,75.4,16.0
1698674841.728,False,64.4,75.4,15.9
1698674841.794,False,64.4,75.3,15.8
