timestamp,steps
1698921742.142,4042
1698921742.462,4043
1698921743.263,4044
1698921743.582,4045
1698921744.141,4046
1698921745.181,4047
1698921747.981,4053
1698921748.461,4054
1698921748.941,4055
1698921749.501,4056
1698921750.064,4057
1698921750.54,4058
1698921751.263,4059
1698921751.663,4060
1698921758.466,4066
1698921759.019,4067
