timestamp,hr,conf
1698415422.798,0,47
1698415423.664,0,7
1698415424.597,0,32
1698415425.429,0,54
1698415426.328,0,82
1698415427.227,62,64
1698415428.094,61,57
1698415428.931,61,30
1698415429.791,61,29
1698415431.822,61,29
1698415432.488,62,29
1698415433.387,62,0
