ts(msec),X,Y,Z
1698415422011.0,-0.4398193359375,-0.8876953125,-0.20849609375
1698415422042.25,-0.432373046875,-0.8895263671875,-0.2086181640625
1698415422073.5,-0.4249267578125,-0.8822021484375,-0.203369140625
1698415422104.75,-0.4281005859375,-0.8658447265625,-0.1959228515625
1698415422136.0,-0.4351806640625,-0.8607177734375,-0.193603515625
1698415422167.25,-0.438720703125,-0.8670654296875,-0.1951904296875
1698415422198.5,-0.4415283203125,-0.8734130859375,-0.1971435546875
1698415422229.75,-0.4423828125,-0.8809814453125,-0.20068359375
1698415422261.0,-0.441650390625,-0.8912353515625,-0.2047119140625
1698415422292.25,-0.4439697265625,-0.894775390625,-0.20556640625
1698415422323.5,-0.447021484375,-0.8875732421875,-0.2021484375
1698415422354.75,-0.446533203125,-0.8812255859375,-0.2015380859375
1698415422386.0,-0.4415283203125,-0.8817138671875,-0.2027587890625
1698415422417.25,-0.4368896484375,-0.88427734375,-0.202880859375
1698415422448.5,-0.4349365234375,-0.8870849609375,-0.2020263671875
1698415422479.75,-0.4346923828125,-0.88427734375,-0.1981201171875
1698415422511.0,-0.4385986328125,-0.881103515625,-0.1966552734375
1698415422542.25,-0.441162109375,-0.883544921875,-0.19775390625
1698415422573.5,-0.439697265625,-0.8868408203125,-0.1986083984375
1698415422604.75,-0.4390869140625,-0.88671875,-0.198974609375
1698415422636.0,-0.440673828125,-0.883056640625,-0.197998046875
1698415422667.25,-0.4443359375,-0.8790283203125,-0.1976318359375
1698415422698.5,-0.4476318359375,-0.8736572265625,-0.19580078125
1698415422729.75,-0.447021484375,-0.871826171875,-0.19384765625
1698415422761.0,-0.446044921875,-0.8726806640625,-0.1942138671875
1698415422792.25,-0.448974609375,-0.8743896484375,-0.193359375
1698415422823.5,-0.452392578125,-0.8768310546875,-0.1920166015625
1698415422854.75,-0.451904296875,-0.8800048828125,-0.1903076171875
1698415422886.0,-0.4505615234375,-0.8841552734375,-0.189697265625
1698415422917.25,-0.4527587890625,-0.8848876953125,-0.18896484375
1698415422948.5,-0.4566650390625,-0.883056640625,-0.18701171875
1698415422979.75,-0.459228515625,-0.88330078125,-0.18798828125
1698415423011.0,-0.462646484375,-0.8856201171875,-0.1883544921875
1698415423042.25,-0.4697265625,-0.88623046875,-0.1873779296875
1698415423073.5,-0.47802734375,-0.8857421875,-0.1865234375
1698415423104.75,-0.4859619140625,-0.888916015625,-0.1854248046875
1698415423136.0,-0.48974609375,-0.8944091796875,-0.1834716796875
1698415423167.25,-0.4888916015625,-0.890625,-0.1776123046875
1698415423198.5,-0.484130859375,-0.8719482421875,-0.1693115234375
1698415423229.75,-0.4736328125,-0.853515625,-0.165283203125
1698415423261.0,-0.4619140625,-0.8402099609375,-0.1673583984375
1698415423292.25,-0.4542236328125,-0.8287353515625,-0.170166015625
1698415423323.5,-0.4534912109375,-0.8277587890625,-0.1737060546875
