timestamp,hr,conf
1698672521.366,0,61
1698672522.268,0,66
1698672523.103,0,48
1698672524.039,0,43
1698672524.941,0,27
1698672525.81,0,45
1698672531.155,0,55
1698672532.026,50,0
1698672535.598,50,22
1698672536.506,50,20
