ts,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698923800000.0,16,0.0,0.0,-0.1,0.0,9.5,0.4,-1.4,3.0000000000000004,0.0
1698923800017.0,16,-0.1,0.0,0.0,0.0,9.5,0.4,-1.0999999999999999,2.8,0.0
1698923800034.0,16,-0.1,0.0,0.0,0.0,9.5,0.4,-1.0999999999999999,2.5,0.0
1698923800052.0,16,0.0,-0.1,0.0,0.1,9.4,0.4,-1.4,1.7,0.0
1698923800067.0,16,0.0,0.0,0.0,0.0,9.5,0.4,-1.6,1.5000000000000002,0.0
1698923800083.0,16,0.0,0.0,0.0,0.0,9.5,0.5,-2.1999999999999997,1.3,0.0
1698923800100.0,16,0.0,0.0,0.0,0.0,9.5,0.5,-2.1999999999999997,1.3,0.4
1698923800117.0,16,0.0,0.1,0.0,0.0,9.600000000000001,0.5,-2.1,1.6,0.7
1698923800134.0,16,0.0,0.0,0.0,0.1,9.5,0.5,-1.6,1.6,0.4
1698923800150.0,16,0.0,0.0,0.0,0.1,9.5,0.5,-1.5000000000000002,1.5000000000000002,0.4
1698923800167.0,16,0.0,0.0,0.0,0.1,9.5,0.5,-1.6,1.3,0.6000000000000001
1698923800183.0,16,0.0,0.0,0.0,0.0,9.5,0.5,-1.5000000000000002,1.2000000000000002,0.7
1698923800200.0,16,0.0,0.0,0.0,0.0,9.5,0.5,-1.6,1.0,0.7
1698923800217.0,16,0.0,0.0,0.0,0.0,9.5,0.5,-1.8,0.2,-0.1
1698923800234.0,16,0.0,0.0,0.0,0.1,9.5,0.6000000000000001,-1.8,-0.2,-0.5
1698923800250.0,16,0.0,0.0,0.1,0.1,9.5,0.6000000000000001,-1.8,-0.2,-0.30000000000000004
1698923800267.0,16,0.0,-0.1,0.1,0.1,9.4,0.6000000000000001,-1.7,0.2,0.2
1698923800283.0,16,0.0,0.0,0.1,0.1,9.5,0.6000000000000001,-1.8,0.2,0.5
1698923800300.0,16,0.0,0.0,0.1,0.1,9.5,0.6000000000000001,-1.8,0.1,0.5
1698923800318.0,16,0.0,0.1,0.1,0.1,9.600000000000001,0.6000000000000001,-2.1999999999999997,0.0,-0.1
1698923800334.0,16,0.0,0.0,0.1,0.1,9.5,0.6000000000000001,-3.0000000000000004,0.4,-0.5
1698923800350.0,16,0.0,0.0,0.1,0.1,9.5,0.6000000000000001,-4.1000000000000005,0.7,-0.4
1698923800367.0,16,0.0,0.0,0.0,0.1,9.5,0.6000000000000001,-4.6000000000000005,0.9,-0.30000000000000004
1698923800383.0,16,0.0,0.0,0.0,0.1,9.5,0.6000000000000001,-5.300000000000001,1.4,0.2
1698923800401.0,16,0.0,0.0,0.0,0.1,9.5,0.6000000000000001,-5.500000000000001,1.0999999999999999,0.5
1698923800417.0,16,0.0,-0.1,0.0,0.1,9.4,0.7000000000000001,-5.1,1.3,0.6000000000000001
1698923800434.0,16,0.0,-0.1,0.0,0.0,9.4,0.7000000000000001,-4.3999999999999995,1.4,0.7
1698923800450.0,16,0.0,-0.1,0.0,0.0,9.4,0.7000000000000001,-2.9,1.3,0.5
1698923800467.0,16,0.0,-0.1,0.0,0.0,9.4,0.7000000000000001,-1.9,1.3,0.30000000000000004
1698923800483.0,16,0.0,0.0,0.1,0.1,9.4,0.7000000000000001,-0.8,1.0,-0.2
1698923800500.0,16,0.0,0.0,0.0,0.1,9.4,0.7000000000000001,0.0,1.0999999999999999,-0.7
1698923800517.0,16,0.0,-0.1,0.1,0.1,9.4,0.7000000000000001,-0.4,1.0999999999999999,-1.0
1698923800534.0,16,0.0,0.0,0.0,0.1,9.5,0.7000000000000001,-1.0999999999999999,1.4,-1.0
1698923800550.0,16,0.0,0.1,0.0,0.1,9.5,0.7000000000000001,-2.8,1.4,-1.4
1698923800567.0,16,0.0,0.1,0.0,0.1,9.5,0.7000000000000001,-3.7000000000000006,1.6,-1.5000000000000002
1698923800583.0,16,0.0,0.1,0.0,0.1,9.5,0.7000000000000001,-5.4,2.0,-1.5000000000000002
1698923800600.0,16,0.0,0.1,-0.1,0.0,9.5,0.7000000000000001,-6.2,2.3000000000000003,-1.5000000000000002
1698923800619.0,16,0.0,0.0,0.0,0.0,9.5,0.7000000000000001,-5.8,2.5,-1.6
1698923800634.0,16,0.0,0.0,-0.1,0.1,9.5,0.7000000000000001,-4.5,2.5,-1.5000000000000002
1698923800650.0,16,0.0,0.0,0.0,0.0,9.5,0.7000000000000001,-2.7,2.8,-1.4
1698923800667.0,16,0.0,-0.1,0.0,0.0,9.4,0.7000000000000001,-1.9,3.0000000000000004,-1.4
1698923800684.0,16,0.0,-0.1,0.0,0.0,9.4,0.8,-1.0,3.0000000000000004,-1.0
1698923800700.0,16,0.0,-0.1,0.0,0.0,9.4,0.8,-1.0999999999999999,3.0000000000000004,-0.9
1698923800716.0,16,0.0,-0.1,0.0,0.0,9.3,0.8,-1.8,2.5,-0.5
1698923800733.0,16,0.0,-0.1,0.1,0.0,9.4,0.8,-2.1999999999999997,2.3000000000000003,-0.6000000000000001
1698923800750.0,16,0.0,-0.1,0.0,0.0,9.4,0.8,-2.7,1.7,-0.5
1698923800767.0,16,0.0,-0.1,0.0,0.0,9.4,0.8,-3.0000000000000004,1.5000000000000002,-0.4
1698923800784.0,16,0.0,-0.1,0.0,0.0,9.4,0.8,-2.8,1.8,-0.2
1698923800800.0,16,0.0,-0.1,0.0,0.0,9.4,0.8,-1.9,1.5000000000000002,0.2
1698923800817.0,16,0.0,0.0,0.0,0.0,9.4,0.8,-1.0999999999999999,1.0999999999999999,0.1
1698923800833.0,16,0.0,0.0,0.0,0.0,9.4,0.8,-0.2,0.2,0.2
1698923800850.0,16,0.0,0.0,0.0,0.0,9.5,0.8,0.4,0.8,1.0999999999999999
1698923800866.0,16,-0.1,0.0,0.0,0.0,9.4,0.9,0.30000000000000004,1.0999999999999999,1.3
1698923800883.0,16,-0.1,0.0,0.0,-0.1,9.5,0.9,0.2,1.0999999999999999,1.0999999999999999
1698923800900.0,16,0.0,0.0,0.0,0.0,9.4,0.8,-0.1,0.1,0.6000000000000001
1698923800917.0,16,0.0,0.0,0.0,0.0,9.4,0.8,-0.8,-0.30000000000000004,0.4
1698923800933.0,16,-0.1,0.0,0.0,0.0,9.5,0.8,-1.3,-0.30000000000000004,0.30000000000000004
1698923800950.0,16,-0.1,0.0,0.0,-0.1,9.5,0.8,-1.6,0.2,0.2
1698923800967.0,16,-0.1,0.0,0.0,0.0,9.5,0.8,-0.7,-0.30000000000000004,-0.2
1698923800984.0,16,0.0,0.0,-0.1,0.0,9.4,0.8,-0.2,-0.8,-0.30000000000000004
