ts(msec),PPG
1698923800013.6594,21680.0
1698923800034.155,21683.0
1698923800054.651,21689.0
1698923800075.1465,21692.0
1698923800095.642,21684.0
1698923800116.1377,21691.0
1698923800136.6333,21696.0
1698923800157.129,21698.0
1698923800177.6245,21702.0
1698923800198.1204,21701.0
1698923800218.616,21706.0
1698923800239.1116,21709.0
1698923800259.6072,21710.0
1698923800280.1028,21719.0
1698923800300.5984,21714.0
1698923800321.0942,21714.0
1698923800341.5898,21721.0
1698923800362.0854,21723.0
1698923800382.581,21720.0
1698923800403.077,21725.0
1698923800423.5725,21728.0
1698923800444.068,21728.0
1698923800464.5637,21738.0
1698923800485.059,21731.0
1698923800505.555,21736.0
1698923800526.0503,21741.0
1698923800546.546,21748.0
1698923800567.0415,21744.0
1698923800587.5376,21753.0
1698923800608.0332,21750.0
1698923800628.5288,21756.0
1698923800649.0244,21758.0
1698923800669.52,21765.0
1698923800690.0156,21765.0
1698923800710.5117,21769.0
1698923800731.007,21767.0
1698923800751.5027,21778.0
1698923800771.9983,21784.0
1698923800792.494,21776.0
1698923800812.9895,21779.0
1698923800833.485,21782.0
1698923800853.981,21787.0
1698923800874.4766,21781.0
1698923800894.9722,21780.0
1698923800915.4678,21789.0
1698923800935.9634,21790.0
1698923800956.459,21783.0
1698923800976.9548,21782.0
1698923800997.4504,21787.0
1698923801017.946,21788.0
1698923801038.4417,21784.0
1698923801058.9373,21792.0
1698923801079.4329,21782.0
1698923801099.9287,21789.0
1698923801120.4243,21788.0
1698923801140.92,21792.0
1698923801161.4155,21788.0
1698923801181.9111,21798.0
1698923801202.4067,21801.0
1698923801222.9023,21804.0
1698923801243.3982,21809.0
1698923801263.8938,21806.0
1698923801284.3894,21813.0
1698923801304.885,21816.0
1698923801325.3806,21812.0
1698923801345.8762,21824.0
1698923801366.372,21823.0
1698923801386.8677,21822.0
1698923801407.3633,21828.0
1698923801427.859,21826.0
1698923801448.3545,21826.0
1698923801468.85,21829.0
1698923801489.346,21832.0
1698923801509.8416,21837.0
1698923801530.3372,21837.0
