timestamp,accGx,accGy,accGz
1698415574.02,-0.475,0.601,-0.593
1698415574.103,-0.52,0.584,-0.545
1698415574.18,-0.544,0.598,-0.518
1698415574.26,-0.51,0.601,-0.563
1698415574.342,-0.488,0.611,-0.598
1698415574.42,-0.484,0.613,-0.605
1698415574.503,-0.484,0.61,-0.601
1698415574.58,-0.482,0.609,-0.6
1698415574.66,-0.483,0.608,-0.606
1698415574.741,-0.486,0.608,-0.608
1698415574.82,-0.485,0.609,-0.611
1698415574.9,-0.484,0.609,-0.618
1698415574.98,-0.481,0.608,-0.621
1698415575.06,-0.482,0.61,-0.609
1698415575.141,-0.481,0.611,-0.604
1698415575.22,-0.479,0.61,-0.611
1698415575.3,-0.479,0.611,-0.61
1698415575.38,-0.479,0.606,-0.615
1698415575.46,-0.481,0.6,-0.615
1698415575.54,-0.478,0.602,-0.605
1698415575.62,-0.479,0.607,-0.604
1698415575.7,-0.48,0.607,-0.613
1698415575.78,-0.475,0.603,-0.616
1698415575.86,-0.476,0.615,-0.617
1698415575.94,-0.474,0.616,-0.625
1698415576.02,-0.472,0.614,-0.613
1698415576.1,-0.474,0.616,-0.608
1698415576.18,-0.476,0.618,-0.612
1698415576.26,-0.473,0.615,-0.614
1698415576.34,-0.471,0.613,-0.616
1698415576.42,-0.47,0.614,-0.609
1698415576.5,-0.47,0.613,-0.604
1698415576.58,-0.473,0.613,-0.606
1698415576.66,-0.478,0.611,-0.611
1698415576.74,-0.48,0.606,-0.613
1698415576.82,-0.478,0.604,-0.611
1698415576.9,-0.477,0.603,-0.616
1698415576.98,-0.477,0.605,-0.624
1698415577.061,-0.462,0.62,-0.608
1698415577.14,-0.454,0.623,-0.598
1698415577.22,-0.466,0.612,-0.611
1698415577.3,-0.473,0.613,-0.612
1698415577.38,-0.475,0.613,-0.611
1698415577.46,-0.473,0.616,-0.616
1698415577.54,-0.467,0.615,-0.603
1698415577.62,-0.47,0.617,-0.599
1698415577.699,-0.473,0.621,-0.604
1698415577.78,-0.459,0.627,-0.599
1698415577.859,-0.427,0.645,-0.6
1698415577.939,-0.406,0.674,-0.599
1698415578.02,-0.403,0.71,-0.587
1698415578.099,-0.409,0.68,-0.572
1698415578.179,-0.407,0.688,-0.556
1698415578.26,-0.386,0.764,-0.536
1698415578.339,-0.38,0.811,-0.498
1698415578.419,-0.375,0.829,-0.451
1698415578.5,-0.376,0.84,-0.404
1698415578.579,-0.427,0.862,-0.345
1698415578.659,-0.528,0.746,-0.292
1698415578.739,-0.6,0.672,-0.223
1698415578.819,-0.622,0.729,-0.158
1698415578.899,-0.663,0.734,-0.132
1698415578.98,-0.799,0.696,-0.108
1698415579.059,-0.873,0.73,-0.126
1698415579.139,-0.924,0.715,-0.087
1698415579.22,-0.943,0.655,-0.039
1698415579.299,-0.908,0.612,-0.038
1698415579.379,-0.842,0.565,-0.044
1698415579.462,-0.794,0.523,-0.037
1698415579.539,-0.783,0.512,-0.051
1698415579.619,-0.807,0.509,-0.076
1698415579.701,-0.837,0.505,-0.092
1698415579.779,-0.85,0.5,-0.105
1698415579.862,-0.852,0.49,-0.12
1698415579.94,-0.851,0.486,-0.139
1698415580.019,-0.85,0.484,-0.15
1698415580.101,-0.845,0.482,-0.157
