timestamp,magnRawx,magnRawy,magnRawz
1698415574.023,-177,481,604
1698415574.106,-183,475,603
1698415574.183,-173,478,609
1698415574.263,-178,476,607
1698415574.345,-170,479,610
1698415574.423,-174,482,599
1698415574.506,-181,472,608
1698415574.583,-173,479,606
1698415574.663,-171,477,614
1698415574.744,-181,466,597
1698415574.823,-176,468,611
1698415574.903,-185,485,618
1698415574.983,-178,470,601
1698415575.063,-175,476,602
1698415575.143,-170,478,616
1698415575.223,-171,471,613
1698415575.303,-180,479,599
1698415575.383,-168,483,616
1698415575.463,-175,480,607
1698415575.543,-172,479,609
1698415575.623,-175,480,598
1698415575.703,-164,469,600
1698415575.782,-179,481,609
1698415575.863,-180,481,605
1698415575.942,-180,487,599
1698415576.022,-178,469,608
1698415576.103,-167,475,609
1698415576.182,-172,471,611
1698415576.262,-176,484,602
1698415576.343,-169,481,597
1698415576.422,-179,475,602
1698415576.502,-177,482,604
1698415576.582,-187,471,609
1698415576.662,-177,473,598
1698415576.742,-176,479,613
1698415576.823,-181,479,604
1698415576.902,-174,478,605
1698415576.982,-167,479,606
1698415577.066,-168,476,603
1698415577.142,-176,471,599
1698415577.222,-182,481,600
1698415577.303,-183,485,614
1698415577.382,-176,474,613
1698415577.465,-184,476,604
1698415577.542,-177,470,605
1698415577.622,-174,477,605
1698415577.702,-190,487,600
1698415577.783,-190,478,602
1698415577.865,-204,485,605
1698415577.942,-210,483,594
1698415578.023,-202,492,601
1698415578.102,-216,492,588
1698415578.182,-218,494,584
1698415578.265,-221,501,579
1698415578.342,-218,504,585
1698415578.422,-221,496,583
1698415578.502,-198,500,563
1698415578.582,-180,509,558
1698415578.665,-162,498,566
1698415578.742,-156,510,543
1698415578.822,-132,501,540
1698415578.902,-125,518,535
1698415578.982,-94,508,535
1698415579.065,-82,509,531
1698415579.142,-68,505,515
1698415579.223,-65,499,529
1698415579.302,-55,500,522
1698415579.382,-40,507,518
1698415579.465,-20,501,522
1698415579.542,-34,491,525
1698415579.622,-30,492,531
1698415579.704,-29,484,527
1698415579.782,-12,488,528
1698415579.864,-20,474,517
1698415579.942,-21,480,521
1698415580.022,-14,471,526
1698415580.103,-12,472,529
1698415580.182,-11,478,532
1698415580.265,-4,481,532
1698415580.342,1,475,541
1698415580.422,4,465,531
1698415580.503,8,460,534
1698415580.582,14,471,543
1698415580.664,20,458,527
1698415580.742,27,460,534
1698415580.822,37,460,536
1698415580.903,55,443,522
1698415580.982,54,445,529
1698415581.064,48,431,517
1698415581.142,58,427,527
1698415581.222,46,430,516
1698415581.302,34,441,518
1698415581.382,18,457,540
1698415581.462,-7,473,531
1698415581.542,-42,489,544
1698415581.622,-71,480,544
1698415581.701,-78,491,553
1698415581.781,-108,496,562
1698415581.862,-85,487,563
1698415581.941,-58,484,546
1698415582.021,-32,472,562
1698415582.102,-2,444,554
1698415582.181,32,435,554
1698415582.261,25,437,552
1698415582.342,34,445,550
1698415582.421,18,450,543
1698415582.501,6,460,540
1698415582.582,0,457,542
1698415582.661,17,448,540
1698415582.741,24,442,535
1698415582.822,50,439,536
1698415582.902,37,414,537
1698415582.981,55,413,534
1698415583.062,52,415,533
1698415583.141,44,444,543
1698415583.221,6,452,540
1698415583.302,-24,468,542
1698415583.381,-35,472,561
1698415583.461,-53,474,555
1698415583.542,-54,471,561
1698415583.624,-62,486,554
1698415583.701,-53,469,555
1698415583.782,-47,471,559
1698415583.861,-28,469,566
1698415583.941,-14,444,553
1698415584.025,9,436,561
1698415584.101,9,438,548
1698415584.181,31,431,553
1698415584.261,15,436,544
1698415584.341,-1,451,555
1698415584.424,3,448,551
1698415584.501,-7,456,541
1698415584.581,1,461,548
1698415584.661,22,437,546
1698415584.741,29,431,541
1698415584.824,36,428,540
