ts(msec),PPG
1698415574019.1543,21062.0
1698415574039.568,21061.0
1698415574059.982,21057.0
1698415574080.3955,21061.0
1698415574100.809,21057.0
1698415574121.223,21057.0
1698415574141.6365,21056.0
1698415574162.05,21059.0
1698415574182.4636,21055.0
1698415574202.8772,21058.0
1698415574223.291,21054.0
1698415574243.7046,21050.0
1698415574264.1182,21052.0
1698415574284.5315,21055.0
1698415574304.9456,21061.0
1698415574325.3591,21056.0
1698415574345.7727,21056.0
1698415574366.1863,21055.0
1698415574386.6,21058.0
1698415574407.0137,21061.0
1698415574427.4272,21054.0
1698415574447.8408,21058.0
1698415574468.2546,21059.0
1698415574488.6682,21058.0
1698415574509.0818,21051.0
1698415574529.4954,21050.0
1698415574549.9092,21050.0
1698415574570.3228,21044.0
1698415574590.7363,21037.0
1698415574611.15,21037.0
1698415574631.5637,21033.0
1698415574651.9773,21035.0
1698415574672.3909,21036.0
1698415574692.8044,21039.0
1698415574713.2185,21037.0
1698415574733.6318,21038.0
1698415574754.0454,21042.0
1698415574774.459,21045.0
1698415574794.8728,21047.0
1698415574815.2864,21048.0
1698415574835.7,21052.0
1698415574856.1135,21052.0
1698415574876.527,21048.0
1698415574896.941,21056.0
1698415574917.3545,21055.0
1698415574937.768,21059.0
1698415574958.182,21062.0
1698415574978.5957,21062.0
1698415574999.009,21063.0
1698415575019.4226,21070.0
1698415575039.8364,21072.0
1698415575060.25,21070.0
1698415575080.6636,21070.0
1698415575101.0774,21070.0
1698415575121.491,21074.0
1698415575141.9043,21079.0
1698415575162.318,21080.0
1698415575182.732,21083.0
1698415575203.1455,21080.0
1698415575223.559,21082.0
1698415575243.973,21082.0
1698415575264.3865,21080.0
1698415575284.8,21074.0
1698415575305.2136,21073.0
1698415575325.6272,21072.0
1698415575346.041,21078.0
1698415575366.4546,21071.0
1698415575386.8682,21073.0
1698415575407.2815,21072.0
1698415575427.6956,21073.0
1698415575448.1091,21069.0
1698415575468.5227,21076.0
1698415575488.9363,21077.0
1698415575509.35,21084.0
1698415575529.7637,21081.0
1698415575550.1772,21090.0
1698415575570.5908,21085.0
1698415575591.0046,21088.0
1698415575611.4182,21092.0
1698415575631.8318,21099.0
1698415575652.2454,21101.0
1698415575672.6592,21103.0
1698415575693.0728,21105.0
1698415575713.4863,21113.0
1698415575733.9,21114.0
1698415575754.3137,21117.0
1698415575774.7273,21112.0
1698415575795.1409,21120.0
1698415575815.5544,21122.0
1698415575835.9685,21124.0
1698415575856.3818,21127.0
1698415575876.7954,21129.0
1698415575897.209,21132.0
1698415575917.6228,21133.0
1698415575938.0364,21137.0
1698415575958.45,21133.0
1698415575978.8635,21135.0
1698415575999.277,21132.0
1698415576019.691,21126.0
1698415576040.1045,21109.0
1698415576060.518,21102.0
1698415576080.932,21094.0
1698415576101.3457,21091.0
1698415576121.759,21084.0
1698415576142.1726,21083.0
1698415576162.5864,21085.0
1698415576183.0,21083.0
1698415576203.4136,21083.0
1698415576223.8274,21078.0
1698415576244.241,21078.0
1698415576264.6543,21081.0
1698415576285.068,21081.0
1698415576305.482,21077.0
1698415576325.8955,21086.0
1698415576346.309,21084.0
1698415576366.723,21088.0
1698415576387.1365,21086.0
1698415576407.55,21095.0
1698415576427.9636,21096.0
1698415576448.3772,21099.0
1698415576468.791,21098.0
1698415576489.2046,21102.0
1698415576509.6182,21105.0
1698415576530.0315,21108.0
1698415576550.4456,21108.0
1698415576570.8591,21108.0
1698415576591.2727,21108.0
1698415576611.6863,21109.0
1698415576632.1,21113.0
1698415576652.5137,21112.0
1698415576672.9272,21117.0
1698415576693.3408,21111.0
1698415576713.7546,21120.0
1698415576734.1682,21120.0
1698415576754.5818,21119.0
1698415576774.9954,21118.0
1698415576795.4092,21116.0
1698415576815.8228,21118.0
1698415576836.2363,21115.0
1698415576856.65,21115.0
1698415576877.0637,21112.0
1698415576897.4773,21108.0
1698415576917.8909,21103.0
1698415576938.3044,21099.0
1698415576958.7185,21102.0
1698415576979.1318,21102.0
1698415576999.5454,21103.0
1698415577019.959,21097.0
1698415577040.3728,21087.0
1698415577060.7864,21085.0
1698415577081.2,21088.0
1698415577101.6135,21083.0
1698415577122.027,21074.0
1698415577142.441,21074.0
1698415577162.8545,21068.0
1698415577183.268,21059.0
1698415577203.682,21061.0
1698415577224.0957,21055.0
1698415577244.509,21052.0
1698415577264.9226,21052.0
1698415577285.3364,21057.0
1698415577305.75,21062.0
1698415577326.1636,21067.0
1698415577346.5774,21073.0
1698415577366.991,21086.0
1698415577387.4043,21092.0
1698415577407.818,21098.0
1698415577428.232,21109.0
1698415577448.6455,21105.0
1698415577469.059,21101.0
1698415577489.473,21097.0
1698415577509.8865,21096.0
1698415577530.3,21096.0
1698415577550.7136,21105.0
1698415577571.1272,21112.0
1698415577591.541,21126.0
1698415577611.9546,21130.0
1698415577632.3682,21143.0
1698415577652.7815,21148.0
1698415577673.1956,21159.0
1698415577693.6091,21162.0
1698415577714.0227,21166.0
1698415577734.4363,21170.0
1698415577754.85,21175.0
1698415577775.2637,21170.0
1698415577795.6772,21166.0
1698415577816.0908,21166.0
1698415577836.5046,21161.0
1698415577856.9182,21155.0
1698415577877.3318,21153.0
1698415577897.7454,21148.0
1698415577918.1592,21151.0
1698415577938.5728,21157.0
1698415577958.9863,21161.0
1698415577979.4,21159.0
1698415577999.8137,21158.0
1698415578020.2273,21155.0
1698415578040.6409,21150.0
1698415578061.0544,21147.0
1698415578081.4685,21143.0
1698415578101.8818,21136.0
1698415578122.2954,21132.0
1698415578142.709,21124.0
1698415578163.1228,21118.0
1698415578183.5364,21109.0
1698415578203.95,21109.0
1698415578224.3635,21105.0
1698415578244.777,21093.0
1698415578265.191,21096.0
1698415578285.6045,21098.0
1698415578306.018,21101.0
1698415578326.432,21099.0
1698415578346.8457,21097.0
1698415578367.259,21098.0
1698415578387.6726,21100.0
1698415578408.0864,21094.0
1698415578428.5,21099.0
1698415578448.9136,21091.0
1698415578469.3274,21098.0
1698415578489.741,21098.0
1698415578510.1543,21099.0
1698415578530.568,21103.0
1698415578550.982,21108.0
1698415578571.3955,21115.0
1698415578591.809,21113.0
1698415578612.223,21118.0
1698415578632.6365,21118.0
1698415578653.05,21121.0
1698415578673.4636,21122.0
1698415578693.8772,21123.0
1698415578714.291,21130.0
1698415578734.7046,21126.0
1698415578755.1182,21131.0
1698415578775.5315,21123.0
1698415578795.9456,21127.0
1698415578816.3591,21132.0
1698415578836.7727,21133.0
1698415578857.1863,21145.0
1698415578877.6,21152.0
1698415578898.0137,21175.0
1698415578918.4272,21192.0
1698415578938.8408,21204.0
1698415578959.2546,21232.0
1698415578979.6682,21250.0
1698415579000.0818,21263.0
1698415579020.4954,21275.0
1698415579040.9092,21282.0
1698415579061.3228,21296.0
1698415579081.7363,21306.0
1698415579102.15,21318.0
1698415579122.5637,21325.0
1698415579142.9773,21338.0
1698415579163.3909,21344.0
1698415579183.8044,21349.0
1698415579204.2185,21359.0
1698415579224.6318,21355.0
1698415579245.0454,21366.0
1698415579265.459,21368.0
1698415579285.8728,21379.0
1698415579306.2864,21387.0
1698415579326.7,21392.0
1698415579347.1135,21398.0
1698415579367.527,21402.0
1698415579387.941,21409.0
1698415579408.3545,21415.0
1698415579428.768,21415.0
1698415579449.182,21420.0
1698415579469.5957,21424.0
1698415579490.009,21430.0
1698415579510.4226,21439.0
1698415579530.8364,21441.0
1698415579551.25,21448.0
1698415579571.6636,21446.0
1698415579592.0774,21447.0
1698415579612.491,21450.0
1698415579632.9043,21449.0
1698415579653.318,21451.0
1698415579673.732,21458.0
1698415579694.1455,21465.0
1698415579714.559,21464.0
1698415579734.973,21472.0
1698415579755.3865,21477.0
1698415579775.8,21479.0
1698415579796.2136,21481.0
1698415579816.6272,21490.0
1698415579837.041,21490.0
1698415579857.4546,21488.0
1698415579877.8682,21489.0
1698415579898.2815,21482.0
1698415579918.6956,21481.0
1698415579939.1091,21480.0
1698415579959.5227,21476.0
1698415579979.9363,21471.0
1698415580000.35,21474.0
1698415580020.7637,21474.0
1698415580041.1772,21475.0
1698415580061.5908,21474.0
1698415580082.0046,21473.0
1698415580102.4182,21475.0
1698415580122.8318,21479.0
1698415580143.2454,21471.0
1698415580163.6592,21471.0
1698415580184.0728,21473.0
1698415580204.4863,21471.0
1698415580224.9,21465.0
1698415580245.3137,21469.0
1698415580265.7273,21459.0
1698415580286.1409,21456.0
1698415580306.5544,21455.0
1698415580326.9685,21456.0
1698415580347.3818,21453.0
1698415580367.7954,21449.0
1698415580388.209,21447.0
1698415580408.6228,21453.0
1698415580429.0364,21445.0
1698415580449.45,21447.0
1698415580469.8635,21439.0
1698415580490.277,21439.0
1698415580510.691,21431.0
1698415580531.1045,21432.0
1698415580551.518,21424.0
1698415580571.932,21430.0
1698415580592.3457,21420.0
1698415580612.759,21412.0
1698415580633.1726,21402.0
1698415580653.5864,21392.0
1698415580674.0,21389.0
1698415580694.4136,21373.0
1698415580714.8274,21371.0
1698415580735.241,21358.0
1698415580755.6543,21350.0
1698415580776.068,21341.0
1698415580796.482,21337.0
1698415580816.8955,21330.0
1698415580837.309,21317.0
1698415580857.723,21315.0
1698415580878.1365,21299.0
1698415580898.55,21298.0
1698415580918.9636,21286.0
1698415580939.3772,21280.0
1698415580959.791,21266.0
1698415580980.2046,21261.0
1698415581000.6182,21252.0
1698415581021.0315,21241.0
1698415581041.4456,21230.0
1698415581061.8591,21222.0
1698415581082.2727,21217.0
1698415581102.6863,21211.0
1698415581123.1,21199.0
1698415581143.5137,21199.0
1698415581163.9272,21196.0
1698415581184.3408,21197.0
1698415581204.7546,21196.0
1698415581225.1682,21191.0
1698415581245.5818,21188.0
1698415581265.9954,21192.0
1698415581286.4092,21183.0
1698415581306.8228,21185.0
1698415581327.2363,21185.0
1698415581347.65,21189.0
1698415581368.0637,21184.0
1698415581388.4773,21181.0
1698415581408.8909,21179.0
1698415581429.3044,21168.0
1698415581449.7185,21158.0
1698415581470.1318,21150.0
1698415581490.5454,21142.0
1698415581510.959,21132.0
1698415581531.3728,21132.0
1698415581551.7864,21122.0
1698415581572.2,21114.0
1698415581592.6135,21108.0
1698415581613.027,21112.0
1698415581633.441,21098.0
1698415581653.8545,21093.0
1698415581674.268,21087.0
1698415581694.682,21080.0
1698415581715.0957,21072.0
1698415581735.509,21071.0
1698415581755.9226,21069.0
1698415581776.3364,21081.0
1698415581796.75,21081.0
1698415581817.1636,21089.0
1698415581837.5774,21093.0
1698415581857.991,21101.0
1698415581878.4043,21111.0
1698415581898.818,21117.0
1698415581919.232,21124.0
1698415581939.6455,21127.0
1698415581960.059,21137.0
1698415581980.473,21138.0
1698415582000.8865,21143.0
1698415582021.3,21143.0
1698415582041.7136,21145.0
1698415582062.1272,21139.0
1698415582082.541,21130.0
1698415582102.9546,21139.0
1698415582123.3682,21133.0
1698415582143.7815,21133.0
1698415582164.1956,21131.0
1698415582184.6091,21129.0
1698415582205.0227,21120.0
1698415582225.4363,21111.0
1698415582245.85,21111.0
1698415582266.2637,21102.0
1698415582286.6772,21104.0
1698415582307.0908,21099.0
1698415582327.5046,21100.0
1698415582347.9182,21089.0
1698415582368.3318,21091.0
1698415582388.7454,21090.0
1698415582409.1592,21086.0
1698415582429.5728,21092.0
1698415582449.9863,21084.0
1698415582470.4,21085.0
1698415582490.8137,21087.0
1698415582511.2273,21090.0
1698415582531.6409,21091.0
1698415582552.0544,21095.0
1698415582572.4685,21087.0
1698415582592.8818,21088.0
1698415582613.2954,21094.0
1698415582633.709,21087.0
1698415582654.1228,21088.0
1698415582674.5364,21081.0
1698415582694.95,21071.0
1698415582715.3635,21070.0
1698415582735.777,21058.0
1698415582756.191,21059.0
1698415582776.6045,21048.0
1698415582797.018,21049.0
1698415582817.432,21042.0
1698415582837.8457,21039.0
1698415582858.259,21034.0
1698415582878.6726,21034.0
1698415582899.0864,21029.0
1698415582919.5,21028.0
1698415582939.9136,21020.0
1698415582960.3274,21015.0
1698415582980.741,21011.0
1698415583001.1543,21004.0
1698415583021.568,21005.0
1698415583041.982,20996.0
1698415583062.3955,21003.0
1698415583082.809,20995.0
1698415583103.223,20996.0
1698415583123.6365,20986.0
1698415583144.05,20992.0
1698415583164.4636,20993.0
1698415583184.8772,20985.0
1698415583205.291,20991.0
1698415583225.7046,20988.0
1698415583246.1182,20988.0
1698415583266.5315,20986.0
1698415583286.9456,20992.0
1698415583307.3591,20992.0
1698415583327.7727,20991.0
1698415583348.1863,20990.0
1698415583368.6,20987.0
1698415583389.0137,20995.0
1698415583409.4272,20994.0
1698415583429.8408,21001.0
1698415583450.2546,20998.0
1698415583470.6682,20998.0
1698415583491.0818,20995.0
1698415583511.4954,20994.0
1698415583531.9092,20994.0
1698415583552.3228,20985.0
1698415583572.7363,20989.0
1698415583593.15,20977.0
1698415583613.5637,20971.0
1698415583633.9773,20952.0
1698415583654.3909,20947.0
1698415583674.8044,20935.0
1698415583695.2185,20929.0
1698415583715.6318,20915.0
1698415583736.0454,20906.0
1698415583756.459,20894.0
1698415583776.8728,20891.0
1698415583797.2864,20874.0
1698415583817.7,20874.0
1698415583838.1135,20865.0
1698415583858.527,20859.0
1698415583878.941,20852.0
1698415583899.3545,20844.0
1698415583919.768,20838.0
1698415583940.182,20835.0
1698415583960.5957,20828.0
1698415583981.009,20826.0
1698415584001.4226,20821.0
1698415584021.8364,20817.0
1698415584042.25,20815.0
1698415584062.6636,20815.0
1698415584083.0774,20817.0
1698415584103.491,20812.0
1698415584123.9043,20814.0
1698415584144.318,20813.0
1698415584164.732,20820.0
1698415584185.1455,20826.0
1698415584205.559,20825.0
1698415584225.973,20829.0
1698415584246.3865,20826.0
1698415584266.8,20821.0
1698415584287.2136,20814.0
1698415584307.6272,20808.0
1698415584328.041,20814.0
1698415584348.4546,20803.0
1698415584368.8682,20804.0
1698415584389.2815,20804.0
1698415584409.6956,20809.0
1698415584430.1091,20794.0
1698415584450.5227,20795.0
1698415584470.9363,20797.0
1698415584491.35,20790.0
1698415584511.7637,20788.0
1698415584532.1772,20794.0
1698415584552.5908,20782.0
1698415584573.0046,20772.0
1698415584593.4182,20772.0
1698415584613.8318,20762.0
1698415584634.2454,20758.0
1698415584654.6592,20753.0
1698415584675.0728,20747.0
1698415584695.4863,20741.0
1698415584715.9,20744.0
1698415584736.3137,20741.0
1698415584756.7273,20733.0
1698415584777.1409,20730.0
1698415584797.5544,20732.0
1698415584817.9685,20725.0
1698415584838.3818,20731.0
1698415584858.7954,20729.0
1698415584879.209,20722.0
1698415584899.6228,20726.0
1698415584920.0364,20716.0
1698415584940.45,20712.0
1698415584960.8635,20709.0
1698415584981.277,20697.0
1698415585001.691,20698.0
1698415585022.1045,20692.0
1698415585042.518,20696.0
1698415585062.932,20685.0
1698415585083.3457,20691.0
1698415585103.759,20691.0
1698415585124.1726,20685.0
1698415585144.5864,20684.0
1698415585165.0,20684.0
1698415585185.4136,20683.0
1698415585205.8274,20681.0
1698415585226.241,20677.0
1698415585246.6543,20682.0
1698415585267.068,20686.0
1698415585287.482,20683.0
1698415585307.8955,20688.0
1698415585328.309,20683.0
1698415585348.723,20692.0
1698415585369.1365,20689.0
1698415585389.55,20685.0
1698415585409.9636,20687.0
1698415585430.3772,20690.0
1698415585450.791,20690.0
1698415585471.2046,20693.0
1698415585491.6182,20701.0
1698415585512.0315,20695.0
1698415585532.4456,20695.0
1698415585552.8591,20695.0
1698415585573.2727,20685.0
1698415585593.6863,20694.0
1698415585614.1,20683.0
1698415585634.5137,20674.0
1698415585654.9272,20664.0
1698415585675.3408,20649.0
1698415585695.7546,20644.0
1698415585716.1682,20637.0
1698415585736.5818,20630.0
1698415585756.9954,20628.0
1698415585777.4092,20626.0
1698415585797.8228,20616.0
1698415585818.2363,20609.0
1698415585838.65,20610.0
1698415585859.0637,20603.0
1698415585879.4773,20591.0
1698415585899.8909,20596.0
1698415585920.3044,20596.0
1698415585940.7185,20589.0
1698415585961.1318,20588.0
1698415585981.5454,20586.0
1698415586001.959,20588.0
1698415586022.3728,20588.0
1698415586042.7864,20594.0
1698415586063.2,20592.0
1698415586083.6135,20594.0
1698415586104.027,20592.0
1698415586124.441,20584.0
1698415586144.8545,20590.0
1698415586165.268,20594.0
1698415586185.682,20588.0
1698415586206.0957,20591.0
1698415586226.509,20595.0
1698415586246.9226,20592.0
1698415586267.3364,20593.0
1698415586287.75,20594.0
1698415586308.1636,20600.0
1698415586328.5774,20601.0
1698415586348.991,20602.0
1698415586369.4043,20596.0
1698415586389.818,20591.0
1698415586410.232,20588.0
1698415586430.6455,20578.0
1698415586451.059,20577.0
1698415586471.473,20576.0
1698415586491.8865,20581.0
1698415586512.3,20586.0
1698415586532.7136,20589.0
1698415586553.1272,20587.0
1698415586573.541,20593.0
1698415586593.9546,20594.0
1698415586614.3682,20586.0
1698415586634.7815,20593.0
1698415586655.1956,20586.0
1698415586675.6091,20584.0
1698415586696.0227,20582.0
1698415586716.4363,20581.0
1698415586736.85,20584.0
1698415586757.2637,20582.0
1698415586777.6772,20578.0
1698415586798.0908,20586.0
1698415586818.5046,20584.0
1698415586838.9182,20577.0
1698415586859.3318,20577.0
1698415586879.7454,20579.0
1698415586900.1592,20576.0
1698415586920.5728,20581.0
1698415586940.9863,20583.0
1698415586961.4,20582.0
1698415586981.8137,20591.0
1698415587002.2273,20589.0
1698415587022.6409,20593.0
1698415587043.0544,20595.0
1698415587063.4685,20599.0
1698415587083.8818,20596.0
1698415587104.2954,20598.0
1698415587124.709,20596.0
1698415587145.1228,20596.0
1698415587165.5364,20592.0
1698415587185.95,20583.0
1698415587206.3635,20587.0
1698415587226.777,20583.0
1698415587247.191,20574.0
1698415587267.6045,20577.0
1698415587288.018,20577.0
1698415587308.432,20578.0
1698415587328.8457,20574.0
1698415587349.259,20575.0
1698415587369.6726,20575.0
1698415587390.0864,20574.0
1698415587410.5,20569.0
1698415587430.9136,20570.0
1698415587451.3274,20569.0
1698415587471.741,20563.0
1698415587492.1543,20561.0
1698415587512.568,20563.0
1698415587532.982,20559.0
1698415587553.3955,20559.0
1698415587573.809,20564.0
1698415587594.223,20562.0
1698415587614.6365,20564.0
1698415587635.05,20570.0
1698415587655.4636,20572.0
1698415587675.8772,20577.0
1698415587696.291,20579.0
1698415587716.7046,20582.0
1698415587737.1182,20587.0
1698415587757.5315,20593.0
1698415587777.9456,20591.0
1698415587798.3591,20596.0
1698415587818.7727,20610.0
1698415587839.1863,20610.0
1698415587859.6,20613.0
1698415587880.0137,20622.0
1698415587900.4272,20616.0
1698415587920.8408,20619.0
1698415587941.2546,20617.0
1698415587961.6682,20614.0
1698415587982.0818,20617.0
1698415588002.4954,20619.0
1698415588022.9092,20617.0
1698415588043.3228,20616.0
1698415588063.7363,20622.0
1698415588084.15,20629.0
1698415588104.5637,20625.0
1698415588124.9773,20628.0
1698415588145.3909,20627.0
1698415588165.8044,20619.0
1698415588186.2185,20620.0
1698415588206.6318,20623.0
1698415588227.0454,20620.0
1698415588247.459,20630.0
1698415588267.8728,20620.0
1698415588288.2864,20623.0
1698415588308.7,20620.0
1698415588329.1135,20620.0
1698415588349.527,20617.0
1698415588369.941,20612.0
1698415588390.3545,20615.0
1698415588410.768,20622.0
1698415588431.182,20617.0
1698415588451.5957,20618.0
1698415588472.009,20622.0
1698415588492.4226,20623.0
1698415588512.8364,20619.0
1698415588533.25,20626.0
1698415588553.6636,20629.0
1698415588574.0774,20621.0
1698415588594.491,20623.0
1698415588614.9043,20619.0
1698415588635.318,20614.0
1698415588655.732,20604.0
1698415588676.1455,20597.0
1698415588696.559,20592.0
1698415588716.973,20591.0
1698415588737.3865,20583.0
1698415588757.8,20578.0
1698415588778.2136,20569.0
1698415588798.6272,20572.0
1698415588819.041,20572.0
1698415588839.4546,20571.0
