timestamp,hr,conf
1698921415.901,88,88
1698921416.799,88,70
1698921417.703,88,7
1698921418.606,88,85
1698921419.476,88,8
1698921420.313,88,25
1698921421.249,88,11
1698921422.119,88,51
1698921423.028,88,17
1698921423.893,88,16
1698921424.764,88,0
