msFromStart,interval,accx,accy,accz,accGx,accGy,accGz,rotRate_alpha,rotRate_beta,rotRate_gamma
1,0.01666666753590107,-0.17983984979987144,0.06796294463574885,-0.49286418120861053,-1.4802151763916014,-6.895301365771889,-7.274631522259115,-22.616501455245157,26.774331301166228,1.1810102505427262
175,0.01666666753590107,0.0730675742983818,0.27844255511015653,0.44508302385807036,0.625934242657572,-2.7503397416263815,-8.865728163036703,4.745666661743634,-18.44783380665857,-11.604481154567909
192,0.01666666753590107,-0.15408113916516303,0.31884996882230043,0.17605799317359924,0.3556887668000534,-2.7178686738714575,-9.134627521514892,0.9317636276808555,-13.184828126610658,-3.7127567903564698
208,0.01666666753590107,-0.24131109432876108,0.2727899361759424,0.08779109617769718,0.2425627383576706,-2.763058937945962,-9.224559136852621,-0.7270539469931406,-9.818459257369506,-2.094356486570054
225,0.01666666753590107,-0.31242483114562924,0.14635551334917543,0.24740415050685405,0.14290409425366668,-2.8908497438177463,-9.06594327686727,2.9439611561070014,-11.476392909515367,-5.973075134370197
241,0.01666666753590107,-0.02836534946914762,0.1300578740209341,0.5396481442153453,0.39668950676284725,-2.917934442359209,-8.771606110271811,6.380562085819043,-17.977141565290893,-6.7382714723704815
257,0.01666666753590107,0.0053429684631526465,0.13896072692275047,0.55123979780972,0.38501773713696746,-2.924368567059934,-8.756942209625244,5.898132591249525,-22.675982157632212,-5.232059800465875
275,0.01666666753590107,0.004773790273070335,0.06314765330851077,0.2844505633533001,0.31618447594009336,-3.011906272998452,-9.022399318695069,1.738934146173512,-21.312765191756878,-3.71139246006976
291,0.01666666753590107,-0.09726425978075712,0.040709027007222176,0.08988017741143703,0.18420409115767106,-3.035998511725664,-9.217376531872153,0.5667690973276581,-17.64607888112579,-2.7224549196723142
309,0.01666666753590107,-0.2711926205145195,0.11626461872905493,0.003389642438292503,-0.03441646620165557,-2.960131954358518,-9.305214389801025,-0.8895962275401653,-11.711587912263818,0.720588479252636
325,0.01666666753590107,-0.11975936550963669,0.16496639805585145,0.11813947269022464,0.08948346971143037,-2.9080580682501194,-9.192237998962401,-1.779375482805746,-10.002800940426273,2.6920370990904856
341,0.01666666753590107,-0.03468351964000612,0.10102350271642208,0.270438989135623,0.14230552557231857,-2.9668653542667625,-9.042300535473228,-1.4677778772798271,-8.338382023663485,1.3677682197400907
358,0.01666666753590107,-0.24017007106747476,0.16376199070215225,0.1869908905982971,0.05162515596020967,-2.937237400983274,-9.111882605743407,-1.4107415288419893,-7.331910107006147,0.7304218172233388
375,0.01666666753590107,-0.10927854096768423,0.17594459592700004,0.15689619658589363,0.033369359168363734,-2.8863606157049535,-9.158270262908935,0.40716870732220484,-11.301121717676377,-1.0578451844995886
