timestamp,hr,conf
1698419027.722,0,30
1698419028.621,0,7
1698419029.52,0,14
1698419030.452,0,57
1698419031.318,0,55
1698419032.216,0,39
1698419033.048,0,26
1698419034.817,93,26
1698419035.678,96,54
1698419036.61,96,0
1698419040.837,96,35
1698419041.706,95,76
1698419042.908,95,20
1698419043.6,95,23
1698419044.432,95,16
1698419045.364,95,18
