timestamp,magnRawx,magnRawy,magnRawz
1698411887.801,-258,463,620
1698411887.881,-262,458,623
1698411887.961,-263,447,631
1698411888.041,-250,452,629
1698411888.121,-262,449,624
1698411888.201,-257,456,637
1698411888.281,-255,458,623
1698411888.361,-253,450,614
1698411888.441,-254,445,615
1698411888.521,-250,434,623
1698411888.601,-265,440,622
1698411888.681,-264,453,623
1698411888.761,-265,444,624
1698411888.841,-259,443,620
1698411888.921,-257,446,623
1698411889.001,-255,441,622
1698411889.081,-259,450,632
1698411889.161,-261,448,623
1698411889.241,-256,440,610
1698411889.321,-258,440,630
1698411889.401,-255,454,615
1698411889.481,-257,441,622
1698411889.561,-271,444,623
1698411889.641,-258,448,621
1698411889.721,-258,446,615
1698411889.801,-263,463,620
1698411889.881,-256,448,619
1698411889.961,-264,467,618
1698411890.043,-250,445,627
1698411890.121,-259,447,630
1698411890.201,-258,435,627
1698411890.281,-256,454,612
1698411890.361,-250,439,627
1698411890.444,-260,451,620
1698411890.521,-259,446,625
1698411890.6,-264,444,621
1698411890.683,-252,457,621
1698411890.76,-255,447,620
1698411890.843,-262,442,619
1698411890.921,-262,448,626
1698411891.0,-251,462,621
1698411891.082,-261,447,630
1698411891.16,-252,451,615
1698411891.24,-266,435,623
1698411891.32,-254,445,623
1698411891.4,-251,451,611
1698411891.481,-265,442,620
1698411891.561,-257,446,622
1698411891.64,-258,452,617
1698411891.72,-261,445,622
1698411891.8,-251,446,624
1698411891.88,-269,444,622
1698411891.96,-252,444,628
1698411892.04,-255,443,620
1698411892.12,-258,439,622
1698411892.2,-259,447,623
1698411892.28,-251,440,623
1698411892.361,-263,443,621
1698411892.44,-267,454,622
1698411892.52,-262,444,615
1698411892.603,-254,450,636
1698411892.68,-267,442,616
1698411892.76,-254,452,621
1698411892.84,-250,450,616
1698411892.92,-260,459,619
1698411893.003,-260,433,614
1698411893.08,-263,447,629
1698411893.16,-270,443,619
1698411893.242,-262,442,619
1698411893.32,-262,444,626
1698411893.403,-277,445,624
1698411893.48,-271,438,630
1698411893.56,-265,442,632
1698411893.641,-265,443,624
1698411893.721,-278,438,628
1698411893.8,-269,431,626
1698411893.88,-257,441,629
1698411893.96,-220,409,635
1698411894.04,-224,423,635
1698411894.12,-207,422,641
1698411894.2,-186,427,630
1698411894.28,-184,440,635
1698411894.36,-168,436,624
1698411894.44,-153,449,625
1698411894.52,-131,448,625
1698411894.6,-112,443,634
1698411894.68,-105,453,616
1698411894.762,-99,446,608
1698411894.84,-94,462,595
1698411894.92,-89,463,580
1698411895.0,-68,454,582
1698411895.08,-42,459,562
1698411895.162,-15,452,544
1698411895.24,7,436,514
1698411895.32,16,420,509
1698411895.4,41,408,513
1698411895.48,55,394,522
1698411895.564,37,408,528
1698411895.64,23,422,523
1698411895.72,-8,437,526
1698411895.802,-25,451,526
1698411895.88,-34,467,521
1698411895.961,-24,449,533
1698411896.04,-14,450,544
1698411896.12,2,444,534
1698411896.201,3,424,537
1698411896.28,31,422,536
1698411896.36,39,412,524
1698411896.44,29,418,516
1698411896.52,34,411,517
1698411896.6,35,412,515
1698411896.681,36,403,525
1698411896.759,37,407,515
1698411896.839,27,414,515
1698411896.92,30,409,514
1698411896.999,12,424,510
1698411897.079,7,437,522
1698411897.16,-5,446,535
1698411897.239,-49,469,537
1698411897.319,-67,483,538
1698411897.4,-81,482,540
1698411897.479,-83,475,550
1698411897.559,-65,474,547
1698411897.64,-49,454,555
1698411897.722,-13,442,543
1698411897.799,9,425,532
1698411897.88,21,409,532
1698411897.959,35,404,527
1698411898.039,42,391,525
1698411898.122,47,395,522
1698411898.199,42,395,512
1698411898.279,39,384,517
1698411898.362,54,371,516
1698411898.439,48,374,507
1698411898.522,59,356,499
1698411898.599,75,350,515
1698411898.679,68,339,530
1698411898.76,70,348,532
1698411898.84,47,384,533
1698411898.919,18,407,536
1698411898.999,-6,434,558
1698411899.079,-46,453,560
1698411899.159,-92,468,574
1698411899.239,-118,473,567
1698411899.319,-133,483,587
1698411899.399,-132,467,588
1698411899.479,-105,448,594
1698411899.559,-64,452,579
1698411899.639,-18,436,569
1698411899.719,18,410,542
1698411899.799,31,379,533
1698411899.882,35,370,529
1698411899.959,48,383,538
1698411900.039,47,383,530
1698411900.119,32,385,539
1698411900.199,35,397,529
1698411900.282,26,408,533
1698411900.359,21,390,530
1698411900.439,33,397,541
1698411900.519,24,393,526
1698411900.599,27,403,540
1698411900.681,27,397,556
1698411900.759,9,404,543
1698411900.839,9,394,549
1698411900.921,6,409,551
1698411900.999,15,395,565
1698411901.082,16,385,571
1698411901.16,18,387,579
1698411901.239,19,389,571
1698411901.32,6,365,598
1698411901.399,7,357,599
1698411901.479,0,358,596
1698411901.56,12,362,593
1698411901.639,18,346,596
1698411901.719,20,334,609
1698411901.799,12,289,614
1698411901.879,20,284,621
1698411901.959,17,277,623
1698411902.039,20,280,613
1698411902.119,20,262,629
1698411902.199,26,242,614
1698411902.279,31,243,606
1698411902.359,37,228,597
1698411902.441,39,226,597
1698411902.518,44,194,589
1698411902.598,53,186,580
1698411902.679,54,186,588
1698411902.758,51,195,579
1698411902.841,56,179,578
1698411902.919,46,181,573
1698411902.998,60,174,560
1698411903.078,58,153,569
1698411903.159,68,177,563
1698411903.241,67,203,567
1698411903.318,65,229,567
1698411903.399,63,214,575
1698411903.48,73,207,576
1698411903.558,67,192,574
1698411903.641,61,164,571
1698411903.718,55,157,580
1698411903.798,42,139,576
1698411903.879,33,131,568
1698411903.958,30,132,575
1698411904.038,40,118,579
1698411904.119,36,124,572
1698411904.198,42,118,572
1698411904.278,48,135,576
1698411904.358,46,128,571
1698411904.438,42,139,563
1698411904.518,49,149,571
1698411904.599,60,158,573
1698411904.678,55,152,576
1698411904.758,54,178,564
1698411904.838,53,181,568
1698411904.918,60,208,573
1698411905.001,55,218,581
1698411905.078,70,213,587
1698411905.158,69,208,580
1698411905.238,64,183,580
1698411905.318,57,170,585
1698411905.401,41,150,585
1698411905.478,52,137,577
1698411905.558,43,124,583
1698411905.638,41,129,587
1698411905.718,42,126,584
1698411905.801,34,124,581
1698411905.878,38,134,582
1698411905.958,49,127,581
1698411906.04,48,110,573
1698411906.118,36,129,584
1698411906.2,48,110,580
1698411906.278,43,115,568
1698411906.359,47,122,566
1698411906.438,59,124,569
1698411906.518,54,144,570
1698411906.598,60,165,589
1698411906.678,74,183,593
1698411906.758,59,212,588
1698411906.838,69,226,584
1698411906.918,68,228,575
1698411906.998,62,201,578
1698411907.078,75,187,582
1698411907.158,58,170,582
1698411907.239,55,135,577
1698411907.318,46,129,594
1698411907.398,36,135,598
1698411907.478,45,138,599
1698411907.56,51,146,589
1698411907.638,55,144,595
1698411907.718,51,136,587
1698411907.798,40,124,591
1698411907.878,38,110,597
1698411907.96,43,104,580
1698411908.038,35,107,584
1698411908.118,53,113,575
1698411908.2,53,145,582
1698411908.278,70,175,586
1698411908.36,66,166,591
1698411908.438,74,161,574
1698411908.517,78,161,581
1698411908.599,64,165,577
1698411908.678,86,177,575
1698411908.757,83,185,567
1698411908.837,83,182,563
1698411908.918,95,176,564
1698411908.998,84,157,557
1698411909.077,82,138,559
1698411909.158,77,124,551
1698411909.237,83,114,540
1698411909.317,83,139,538
1698411909.398,89,135,527
1698411909.477,87,139,524
1698411909.557,93,155,516
1698411909.638,84,157,508
1698411909.717,95,163,491
1698411909.797,94,185,475
1698411909.878,93,202,478
1698411909.957,92,230,480
1698411910.037,85,270,477
1698411910.12,78,293,484
1698411910.197,70,327,477
1698411910.277,61,334,474
1698411910.358,70,323,469
1698411910.437,76,303,463
1698411910.52,85,267,454
1698411910.598,68,265,458
1698411910.677,72,271,463
1698411910.759,76,271,461
1698411910.838,80,282,464
1698411910.92,80,290,473
1698411910.997,77,304,477
1698411911.077,86,334,484
1698411911.158,74,344,493
1698411911.237,72,361,495
1698411911.317,59,381,500
1698411911.397,33,400,517
1698411911.477,18,415,511
1698411911.557,9,435,522
1698411911.637,3,435,512
1698411911.717,-4,431,521
1698411911.797,5,443,515
1698411911.877,-12,448,528
1698411911.957,-13,449,522
1698411912.038,-26,461,526
1698411912.117,-33,456,536
1698411912.197,-28,466,535
1698411912.28,-49,471,536
1698411912.357,-45,460,538
1698411912.437,-53,469,539
1698411912.517,-50,475,548
1698411912.597,-68,467,568
1698411912.679,-69,465,567
1698411912.757,-80,470,576
1698411912.837,-94,481,572
1698411912.917,-98,478,575
1698411912.997,-120,486,573
1698411913.079,-137,483,592
1698411913.157,-168,491,591
1698411913.237,-185,487,588
1698411913.319,-206,480,588
1698411913.397,-223,475,594
1698411913.479,-236,474,596
1698411913.557,-248,464,602
1698411913.637,-255,462,601
1698411913.718,-254,460,615
1698411913.797,-254,461,619
1698411913.877,-251,445,624
1698411913.957,-253,442,624
1698411914.037,-242,442,632
1698411914.118,-239,421,641
1698411914.197,-248,419,646
1698411914.277,-244,421,639
1698411914.356,-225,411,646
1698411914.437,-232,410,646
1698411914.517,-231,435,630
1698411914.597,-234,435,630
1698411914.677,-237,441,632
1698411914.756,-228,443,631
1698411914.839,-247,440,628
1698411914.917,-239,431,624
1698411914.996,-242,439,626
1698411915.076,-240,454,626
1698411915.157,-233,436,631
1698411915.239,-226,445,630
1698411915.316,-236,440,619
1698411915.397,-225,439,624
1698411915.476,-230,442,628
1698411915.556,-225,437,637
1698411915.639,-235,437,626
1698411915.716,-239,434,630
1698411915.796,-223,442,643
1698411915.878,-233,423,633
1698411915.956,-232,443,631
1698411916.039,-231,440,625
1698411916.116,-243,443,628
1698411916.196,-232,442,637
1698411916.277,-234,445,633
1698411916.357,-230,443,637
1698411916.436,-224,449,618
1698411916.516,-243,451,627
1698411916.596,-221,433,624
1698411916.676,-232,450,631
1698411916.756,-236,457,633
1698411916.836,-233,436,628
1698411916.916,-237,436,637
1698411916.996,-242,434,630
1698411917.076,-240,445,634
1698411917.156,-239,434,635
1698411917.236,-245,449,632
1698411917.316,-239,434,638
1698411917.399,-233,430,636
1698411917.476,-242,420,644
1698411917.556,-243,405,653
1698411917.636,-255,391,655
1698411917.716,-250,386,660
1698411917.8,-247,391,651
1698411917.876,-239,401,654
1698411917.956,-247,405,649
1698411918.036,-242,404,648
1698411918.116,-241,409,645
1698411918.198,-246,409,643
1698411918.276,-245,404,645
1698411918.356,-247,404,646
1698411918.437,-255,402,642
1698411918.516,-261,419,656
1698411918.598,-263,407,641
1698411918.676,-256,417,641
1698411918.756,-272,412,644
1698411918.836,-261,428,639
1698411918.916,-266,414,640
1698411918.996,-260,411,644
1698411919.076,-264,412,637
1698411919.156,-261,417,641
1698411919.236,-268,417,636
1698411919.316,-254,414,641
1698411919.396,-263,410,644
1698411919.476,-269,422,632
1698411919.556,-270,426,640
1698411919.636,-268,420,644
1698411919.716,-261,419,631
1698411919.796,-276,427,635
1698411919.876,-269,412,629
1698411919.958,-278,424,626
1698411920.036,-271,426,624
1698411920.116,-276,442,629
1698411920.196,-272,450,629
1698411920.276,-287,460,610
1698411920.358,-307,461,595
1698411920.436,-331,458,575
1698411920.515,-372,453,555
1698411920.598,-403,432,513
1698411920.676,-417,424,488
1698411920.758,-413,417,486
1698411920.835,-404,416,475
1698411920.916,-410,379,444
1698411920.998,-416,373,449
1698411921.075,-419,359,443
1698411921.156,-411,368,432
1698411921.235,-418,369,445
1698411921.315,-411,382,448
1698411921.396,-423,389,462
1698411921.475,-407,386,447
1698411921.555,-420,381,457
1698411921.636,-401,392,459
1698411921.715,-409,386,462
1698411921.795,-410,388,460
1698411921.876,-409,390,454
1698411921.955,-411,386,459
