timestamp,accGGx,accGGy,accGGz
1698673111.325,0.623,0.557,-0.33
1698673111.405,0.613,0.546,-0.323
1698673111.485,0.651,0.618,-0.284
1698673111.565,0.759,0.79,-0.183
1698673111.645,0.886,1.117,0.268
1698673111.725,0.891,1.101,0.304
1698673111.805,0.868,1.089,0.252
1698673111.885,0.8,1.001,0.183
1698673111.965,0.671,0.792,0.105
1698673112.045,0.533,0.611,0.008
1698673112.125,0.473,0.529,-0.068
1698673112.205,0.466,0.438,-0.128
1698673112.287,0.505,0.392,-0.229
1698673112.366,0.606,0.483,-0.315
1698673112.445,0.639,0.54,-0.335
1698673112.527,0.582,0.499,-0.307
1698673112.605,0.548,0.482,-0.213
1698673112.685,0.529,0.502,-0.097
1698673112.765,0.53,0.558,-0.047
1698673112.845,0.601,0.649,0.01
1698673112.925,0.685,0.759,0.083
1698673113.005,0.725,0.855,0.122
1698673113.085,0.753,0.871,0.172
1698673113.165,0.801,0.929,0.229
1698673113.245,0.843,1.023,0.257
1698673113.325,0.876,1.015,0.2
1698673113.405,0.779,0.792,-0.071
1698673113.485,0.64,0.629,-0.182
1698673113.565,0.602,0.538,-0.299
1698673113.645,0.638,0.546,-0.359
1698673113.725,0.677,0.59,-0.35
1698673113.805,0.681,0.595,-0.321
1698673113.885,0.702,0.595,-0.279
1698673113.964,0.783,0.701,-0.205
1698673114.045,0.855,0.957,0.007
1698673114.125,0.854,1.039,0.195
1698673114.204,0.825,0.976,0.224
1698673114.284,0.822,0.998,0.213
1698673114.365,0.796,0.934,0.166
1698673114.445,0.717,0.802,0.11
1698673114.527,0.607,0.661,0.038
1698673114.604,0.536,0.572,-0.049
1698673114.684,0.544,0.579,-0.132
1698673114.766,0.609,0.597,-0.206
1698673114.844,0.65,0.567,-0.25
1698673114.924,0.596,0.488,-0.252
1698673115.004,0.525,0.43,-0.234
1698673115.084,0.508,0.443,-0.217
1698673115.164,0.537,0.6,-0.104
1698673115.244,0.595,0.631,-0.049
1698673115.324,0.652,0.77,0.025
1698673115.404,0.717,0.847,0.083
1698673115.484,0.756,0.907,0.131
1698673115.564,0.795,1.02,0.166
1698673115.644,0.829,1.044,0.087
1698673115.724,0.848,0.941,-0.069
1698673115.804,0.759,0.772,-0.163
1698673115.884,0.473,0.876,-0.205
1698673115.964,0.319,0.923,-0.104
1698673116.044,0.408,0.687,0.121
1698673116.124,0.537,0.614,0.319
1698673116.204,0.651,0.622,0.4
1698673116.284,0.686,0.607,0.347
1698673116.364,0.693,0.617,0.326
1698673116.444,0.706,0.626,0.37
1698673116.524,0.713,0.626,0.409
1698673116.605,0.703,0.641,0.423
1698673116.684,0.698,0.647,0.416
1698673116.767,0.696,0.639,0.417
1698673116.844,0.688,0.662,0.41
1698673116.924,0.665,0.671,0.399
1698673117.006,0.666,0.666,0.445
1698673117.084,0.646,0.662,0.445
1698673117.164,0.614,0.686,0.438
1698673117.244,0.606,0.704,0.444
1698673117.324,0.608,0.687,0.444
