timestamp,hr,conf
1698674840.266,63,95
1698674842.031,66,94
1698674842.999,66,77
1698674843.798,66,69
1698674844.699,66,61
1698674845.543,66,59
1698674846.366,68,98
1698674848.401,68,98
1698674849.902,68,70
1698674851.317,68,0
1698674852.58,68,9
